customer_id,age,gender,marital_status,education_level,employment_status,region,customer_tenure_years,annual_income,employment_years,savings_balance,monthly_expenses,existing_loans,num_delinquencies,recent_credit_inquiries,loan_amount,credit_score,debt_to_income_ratio,kyc_verified,document_match_score,face_match_score,liveness_score,device_trust_score,transaction_velocity,avg_txn_amount,cash_out_ratio,account_age_months,geo_risk_score,rule_engine_hits,fraud_probability_true,fraud_label
C014799,65,Female,Single,High School,Salaried,West,3.9,150284.0,3.9,21547.0,7147.0,4,0,0,11645.0,783.0,0.103,1,0.948,1.0,0.971,0.871,0.61,1302.0,0.129,91.0,0.463,0,0.0091,0
C014800,76,Male,Single,High School,Contract,West,15.4,150000.0,6.0,12547.0,7667.0,5,1,2,6908.0,677.0,0.092,1,0.909,0.985,0.97,0.828,5.26,500.0,0.232,100.0,0.028,1,0.1598,0
C014801,51,Male,Married,Bachelor,Unemployed,North,11.2,150000.0,11.2,23034.0,7293.0,0,0,1,12008.0,712.0,0.069,1,0.814,1.0,0.924,0.792,2.35,2842.0,0.815,66.0,0.546,0,0.0212,0
C014802,40,Female,Married,Bachelor,Salaried,East,4.2,150000.0,4.2,33901.0,11540.0,5,1,2,17285.0,717.0,0.126,1,0.947,1.0,0.966,0.845,2.35,2551.0,0.13,80.0,0.212,1,0.0626,0
C014803,33,Female,Divorced,Associate,Salaried,West,7.5,158732.0,7.5,14476.0,12398.0,2,0,3,7917.0,772.0,0.051,1,0.903,0.988,0.942,0.778,11.35,4232.0,0.648,22.0,0.123,0,0.0619,0
C014804,28,Male,Married,Bachelor,Contract,North,2.4,150000.0,2.4,32622.0,10678.0,3,1,0,33921.0,736.0,0.226,1,0.93,0.85,0.925,0.857,6.68,5012.0,0.43,38.0,0.253,1,0.121,0
C014805,37,Male,Married,Associate,Self-employed,Central,1.6,150000.0,1.6,32028.0,9235.0,3,0,0,18265.0,791.0,0.175,1,0.991,0.948,0.926,0.862,1.48,609.0,0.29,20.0,0.209,0,0.0052,0
C014806,64,Male,Divorced,Bachelor,Salaried,South,4.7,150000.0,4.7,6103.0,10985.0,4,0,3,13958.0,719.0,0.1,1,0.814,0.913,0.854,0.921,2.93,500.0,0.755,15.0,0.377,0,0.0959,0
C014807,49,Male,Single,Associate,Self-employed,West,14.6,150000.0,2.0,10782.0,10150.0,5,0,6,8634.0,752.0,0.099,1,0.883,0.834,0.962,0.677,2.14,767.0,0.263,35.0,0.503,1,0.1797,0
C014808,31,Male,Single,Bachelor,Salaried,East,4.5,150000.0,4.5,6279.0,5000.0,0,0,4,6215.0,719.0,0.099,1,0.977,0.883,0.904,0.774,4.56,896.0,0.547,17.0,0.0,1,0.0859,0
C014809,51,Female,Single,Bachelor,Contract,East,0.7,150000.0,0.7,6549.0,5000.0,0,0,1,23976.0,694.0,0.101,1,0.824,0.876,0.714,0.972,3.28,3021.0,0.609,46.0,0.131,0,0.1381,0
C014810,68,Female,Married,Bachelor,Unemployed,South,12.7,150000.0,11.0,10958.0,7585.0,5,0,2,31820.0,724.0,0.198,1,0.896,0.931,0.851,0.765,5.84,1001.0,0.417,63.0,0.226,0,0.0174,0
C014811,18,Male,Married,Master,Salaried,East,2.8,150000.0,2.0,16215.0,11004.0,2,0,1,26467.0,782.0,0.187,0,0.658,0.756,0.628,0.686,3.92,1332.0,0.33,88.0,0.325,0,0.039,0
C014812,19,Other,Married,Associate,Salaried,Central,6.0,150000.0,4.0,19525.0,8960.0,3,1,3,34728.0,731.0,0.199,0,0.752,0.682,0.675,0.619,3.85,4817.0,0.782,81.0,0.662,1,0.5938,1
C014813,77,Female,Married,Bachelor,Salaried,South,7.8,150000.0,7.8,9959.0,10570.0,0,0,0,18895.0,759.0,0.124,1,0.792,0.852,0.878,0.76,10.78,1340.0,0.533,61.0,0.328,0,0.0155,0
C014814,64,Male,Married,Master,Contract,West,4.5,150000.0,3.0,21426.0,7498.0,0,0,3,17643.0,700.0,0.037,1,1.0,0.985,0.845,0.717,5.95,3482.0,0.469,7.0,0.093,0,0.0564,0
C014815,53,Female,Single,Associate,Unemployed,South,6.8,150000.0,3.0,20930.0,5851.0,1,0,1,22447.0,733.0,0.171,1,1.0,0.993,1.0,0.71,2.46,500.0,0.7,54.0,0.222,0,0.0288,0
C014816,74,Female,Single,Bachelor,Self-employed,West,5.2,164079.0,5.2,49394.0,9641.0,5,1,4,17734.0,692.0,0.118,1,0.978,0.813,0.875,0.607,5.59,12187.0,0.941,21.0,0.656,2,0.3395,0
C014817,54,Female,Single,Associate,Contract,West,7.4,150000.0,5.0,37408.0,8821.0,0,4,0,15449.0,610.0,0.164,0,0.69,0.727,0.688,0.763,7.39,2595.0,0.305,62.0,0.6,1,0.9185,1
C014818,50,Male,Married,Master,Salaried,West,1.8,150000.0,1.8,6895.0,5264.0,5,2,6,15380.0,691.0,0.103,1,0.892,0.984,1.0,0.808,3.57,886.0,0.453,24.0,0.066,2,0.8534,1
C014819,31,Female,Married,Associate,Salaried,West,7.1,150000.0,7.1,23779.0,5000.0,0,4,1,17455.0,615.0,0.147,1,0.817,1.0,0.975,0.769,0.72,4108.0,0.361,41.0,0.0,1,0.8339,1
C014820,68,Male,Single,PhD,Salaried,East,6.8,150000.0,4.0,29346.0,11184.0,2,2,3,8903.0,677.0,0.077,1,0.828,0.864,0.961,0.885,1.91,5867.0,0.704,17.0,0.492,1,0.5244,1
C014821,65,Male,Single,High School,Salaried,West,6.5,150000.0,6.5,58308.0,5000.0,1,0,2,41308.0,706.0,0.255,1,0.837,1.0,0.995,0.862,2.01,500.0,0.479,31.0,0.271,0,0.0706,0
C014822,36,Female,Single,Master,Salaried,South,17.5,150000.0,10.0,4455.0,10031.0,0,0,1,47344.0,765.0,0.29,1,0.856,0.996,0.914,0.815,0.56,1708.0,0.617,9.0,0.287,0,0.0182,0
C014823,63,Female,Married,Master,Salaried,West,7.3,216263.0,4.0,19268.0,16870.0,1,3,1,15866.0,617.0,0.078,1,0.847,0.954,1.0,0.779,2.94,1286.0,0.175,49.0,0.267,1,0.8619,1
C014824,63,Female,Single,High School,Salaried,North,2.1,150000.0,2.1,32268.0,8284.0,0,0,0,7283.0,808.0,0.07,1,0.861,0.899,1.0,0.958,3.11,623.0,0.115,68.0,0.123,0,0.0013,0
C014825,23,Male,Married,Bachelor,Contract,Central,1.8,257970.0,1.8,47669.0,8912.0,0,3,1,15047.0,653.0,0.053,1,0.908,0.887,0.931,0.728,10.81,3261.0,0.731,21.0,0.209,1,0.5826,1
C014826,27,Male,Single,High School,Self-employed,South,6.1,150000.0,3.0,31772.0,5376.0,3,0,1,57703.0,758.0,0.292,1,0.974,0.983,0.964,0.764,12.59,1316.0,0.484,38.0,0.013,0,0.018,0
C014827,54,Female,Single,High School,Salaried,West,2.2,150000.0,2.2,230627.0,10471.0,3,0,0,44815.0,755.0,0.269,1,1.0,0.987,0.935,0.7,5.03,547.0,0.552,8.0,0.152,0,0.0205,0
C014828,56,Female,Married,Bachelor,Salaried,Central,3.7,150000.0,2.0,74376.0,5348.0,4,0,1,28707.0,754.0,0.208,1,0.927,0.788,0.93,0.755,3.46,1503.0,0.465,78.0,0.217,0,0.038,0
C014829,58,Female,Divorced,Bachelor,Salaried,South,4.4,150000.0,4.4,73288.0,7767.0,1,0,1,29876.0,739.0,0.147,1,0.937,0.976,0.921,0.815,9.07,1629.0,0.817,13.0,0.356,0,0.0216,0
C014830,41,Male,Single,Associate,Salaried,Central,8.8,150000.0,2.0,15882.0,6730.0,4,0,1,9894.0,792.0,0.072,1,0.876,0.881,0.861,0.802,4.69,500.0,0.468,29.0,0.0,0,0.0066,0
C014831,69,Female,Married,Master,Salaried,West,1.1,150000.0,1.1,18012.0,7781.0,4,0,1,8862.0,778.0,0.079,1,0.903,0.859,0.871,0.648,1.84,876.0,0.193,90.0,0.334,0,0.0132,0
C014832,45,Male,Married,Bachelor,Contract,South,1.6,150000.0,1.6,11818.0,7552.0,0,0,0,13192.0,740.0,0.074,1,0.843,0.811,0.884,0.855,2.07,3071.0,0.122,149.0,0.244,0,0.0232,0
C014833,30,Male,Married,Bachelor,Unemployed,North,6.9,150000.0,1.0,9514.0,5227.0,0,0,2,12302.0,777.0,0.086,1,0.802,0.919,1.0,0.982,3.72,3555.0,0.546,72.0,0.194,0,0.0315,0
C014834,25,Female,Married,Bachelor,Salaried,West,4.7,150000.0,4.7,20436.0,8810.0,0,0,2,13985.0,774.0,0.12,1,0.895,0.846,1.0,0.816,4.39,1659.0,0.31,69.0,0.143,0,0.0123,0
C014835,72,Male,Single,Bachelor,Contract,West,1.4,150000.0,1.4,80948.0,5000.0,0,0,1,72946.0,651.0,0.442,1,0.945,0.89,1.0,0.846,2.33,1302.0,0.265,49.0,0.136,1,0.3418,0
C014836,61,Female,Single,High School,Salaried,North,7.8,150000.0,7.8,22960.0,7368.0,2,0,2,35842.0,733.0,0.218,1,0.872,0.946,0.944,0.801,4.32,3201.0,0.828,82.0,0.613,0,0.0625,0
C014837,46,Female,Married,Bachelor,Unemployed,North,8.5,150000.0,8.0,8523.0,8253.0,2,0,1,6775.0,793.0,0.067,1,0.753,0.841,0.948,0.754,4.7,7210.0,0.226,22.0,0.034,0,0.0202,0
C014838,30,Female,Married,Master,Contract,North,6.6,150000.0,4.0,68002.0,7259.0,3,3,0,67869.0,652.0,0.379,1,0.973,0.946,0.94,0.851,3.97,14800.0,0.003,30.0,0.544,1,0.5312,1
C014839,23,Male,Single,Master,Contract,West,5.1,150000.0,3.0,84585.0,11749.0,4,0,0,28424.0,772.0,0.199,1,0.9,0.786,0.892,0.753,6.91,3846.0,0.073,59.0,0.646,0,0.0306,0
C014840,27,Male,Divorced,High School,Salaried,North,5.5,150000.0,4.0,44785.0,6964.0,3,4,3,21827.0,605.0,0.121,1,0.892,0.94,0.957,0.878,3.8,500.0,0.663,71.0,0.159,1,0.9392,1
C014841,24,Female,Single,Bachelor,Self-employed,West,5.5,150000.0,1.0,14470.0,5000.0,2,1,2,17986.0,743.0,0.153,1,0.852,0.889,0.878,0.731,9.17,1768.0,0.219,39.0,0.19,1,0.1068,0
C014842,50,Female,Divorced,Associate,Unemployed,North,1.9,150000.0,1.9,18154.0,11598.0,5,0,2,42872.0,759.0,0.257,1,0.852,0.969,0.881,0.818,5.08,7250.0,0.414,84.0,0.247,0,0.0641,0
C014843,30,Female,Married,Associate,Contract,West,3.5,150000.0,3.5,131746.0,9300.0,1,2,5,11341.0,612.0,0.107,1,0.875,0.976,0.902,0.702,3.78,500.0,0.652,47.0,0.409,2,0.8405,1
C014844,25,Male,Married,High School,Unemployed,South,4.2,181146.0,4.2,48354.0,14008.0,0,1,0,99864.0,713.0,0.527,1,0.754,0.952,0.97,0.791,1.82,1102.0,0.291,36.0,0.19,2,0.1253,0
C014845,35,Female,Single,PhD,Unemployed,South,8.4,150000.0,8.0,27069.0,6524.0,4,1,3,9694.0,733.0,0.112,1,0.9,0.987,0.943,0.89,11.23,5044.0,0.733,82.0,0.09,1,0.4838,1
C014846,61,Male,Married,Bachelor,Salaried,Central,2.4,150000.0,2.4,6956.0,5000.0,1,0,2,22421.0,782.0,0.138,1,0.881,0.955,0.831,1.0,1.81,1206.0,0.372,124.0,0.086,0,0.029,0
C014847,48,Male,Married,Associate,Salaried,North,14.3,150000.0,2.0,26048.0,6964.0,1,0,5,8569.0,743.0,0.126,1,0.865,0.879,0.952,0.957,3.99,3655.0,0.31,42.0,0.53,1,0.1803,0
C014848,27,Male,Married,Master,Salaried,North,6.5,150000.0,2.0,13720.0,5009.0,1,0,1,9094.0,840.0,0.084,1,0.847,0.97,0.92,0.855,0.37,1044.0,0.242,43.0,0.142,0,0.0058,0
C014849,64,Male,Married,High School,Salaried,South,5.2,150000.0,5.2,51541.0,10133.0,1,0,2,19873.0,728.0,0.189,1,0.86,1.0,0.959,0.704,2.0,500.0,0.359,217.0,0.481,0,0.0518,0
C014850,48,Male,Married,Associate,Contract,North,4.3,150000.0,4.3,40803.0,11067.0,5,0,1,12592.0,764.0,0.093,1,0.994,0.986,0.842,0.772,8.88,945.0,0.885,19.0,0.431,0,0.0129,0
C014851,29,Male,Single,High School,Salaried,West,8.7,150000.0,4.0,59306.0,9910.0,0,0,0,29286.0,774.0,0.149,1,0.831,0.978,1.0,0.714,5.77,1126.0,0.101,29.0,0.306,0,0.0061,0
C014852,60,Male,Married,Bachelor,Salaried,East,3.9,150000.0,2.0,19402.0,11727.0,3,0,6,16405.0,756.0,0.117,1,0.813,0.953,0.982,0.927,5.82,1773.0,0.822,55.0,0.284,1,0.1795,0
C014853,79,Female,Married,Associate,Salaried,West,14.4,150000.0,4.0,2891.0,5000.0,1,0,1,8183.0,726.0,0.106,0,0.533,0.638,0.67,0.638,7.22,792.0,0.207,89.0,0.615,0,0.1033,0
C014854,51,Male,Married,PhD,Salaried,East,3.0,164690.0,3.0,7608.0,11170.0,2,2,3,17353.0,668.0,0.112,1,0.868,0.968,0.898,0.663,12.59,1278.0,0.727,148.0,0.528,1,0.6531,1
C014855,28,Female,Single,Associate,Salaried,South,3.2,150000.0,3.2,19356.0,5000.0,0,0,2,33770.0,734.0,0.255,1,0.851,0.913,0.964,1.0,6.05,530.0,0.291,51.0,0.293,0,0.0258,0
C014856,37,Female,Married,High School,Unemployed,Central,4.8,150000.0,4.0,48203.0,6190.0,0,2,3,14323.0,662.0,0.128,1,0.727,0.937,0.98,0.695,2.32,500.0,0.88,36.0,0.371,1,0.4491,1
C014857,55,Male,Married,High School,Contract,South,8.4,168426.0,8.4,23521.0,8890.0,2,0,3,16320.0,774.0,0.074,1,1.0,0.8,0.887,0.964,7.16,1783.0,0.686,9.0,0.352,0,0.0522,0
C014858,79,Female,Divorced,Bachelor,Salaried,East,8.1,150000.0,4.0,27260.0,5000.0,0,0,5,35136.0,706.0,0.236,1,0.85,0.933,0.965,0.691,8.6,1025.0,0.055,52.0,0.008,1,0.2815,0
C014859,75,Male,Single,High School,Salaried,South,6.1,198102.0,2.0,55264.0,11318.0,5,1,0,36190.0,716.0,0.175,1,0.961,0.968,0.954,0.822,2.82,1657.0,0.172,4.0,0.099,1,0.1094,0
C014860,75,Male,Single,Master,Salaried,North,10.0,150000.0,3.0,16032.0,6609.0,5,3,0,108770.0,592.0,0.65,0,0.797,0.6,0.754,0.814,2.33,8341.0,0.396,101.0,0.3,2,0.9737,1
C014861,69,Female,Married,Bachelor,Salaried,East,6.9,150000.0,6.9,16255.0,10387.0,5,0,6,28037.0,676.0,0.157,1,0.929,0.864,0.922,0.857,1.39,2115.0,0.078,36.0,0.235,1,0.662,1
C014862,53,Female,Married,PhD,Salaried,North,3.4,150000.0,3.0,24993.0,5725.0,1,0,2,21659.0,766.0,0.144,1,0.733,0.794,0.869,0.838,4.66,2617.0,0.987,50.0,0.0,0,0.0363,0
C014863,58,Male,Married,High School,Salaried,West,1.0,150000.0,1.0,8891.0,8572.0,3,0,3,51716.0,738.0,0.309,1,0.759,1.0,0.883,0.811,3.98,2442.0,0.132,27.0,0.424,0,0.0627,0
C014864,63,Female,Married,Bachelor,Salaried,South,9.6,150000.0,3.0,5108.0,9169.0,5,1,2,17933.0,737.0,0.107,1,0.9,0.877,0.925,0.713,7.15,1763.0,0.729,40.0,0.212,1,0.2185,0
C014865,62,Female,Divorced,PhD,Contract,Central,4.3,150000.0,0.0,9899.0,8094.0,1,0,2,31809.0,735.0,0.195,1,0.952,0.837,0.79,0.996,10.63,1015.0,0.369,74.0,0.416,0,0.0623,0
C014866,57,Male,Divorced,Bachelor,Salaried,North,8.8,150000.0,4.0,28415.0,7145.0,5,0,1,44139.0,734.0,0.265,1,0.799,0.921,1.0,0.804,10.45,1470.0,0.03,85.0,0.225,0,0.0376,0
C014867,26,Male,Single,Associate,Contract,East,2.3,150000.0,2.3,9209.0,6420.0,3,0,5,10024.0,771.0,0.062,1,0.784,0.974,1.0,0.947,0.91,1577.0,0.495,39.0,0.105,1,0.0574,0
C014868,72,Female,Single,High School,Unemployed,West,3.5,150000.0,3.5,37935.0,8313.0,1,0,6,27934.0,751.0,0.161,1,0.919,0.93,0.853,1.0,6.93,1719.0,0.813,37.0,0.177,1,0.2484,0
C014869,18,Other,Single,Bachelor,Self-employed,South,1.5,150000.0,1.0,73890.0,9022.0,4,1,4,32156.0,669.0,0.231,1,0.932,0.982,0.837,0.671,11.89,500.0,0.242,67.0,0.329,2,0.4994,1
C014870,44,Female,Divorced,Associate,Salaried,North,1.1,150000.0,1.1,24786.0,5945.0,0,0,2,103351.0,686.0,0.571,1,0.843,0.93,0.92,0.727,6.56,4746.0,0.491,56.0,0.271,1,0.0872,0
C014871,44,Female,Married,Bachelor,Salaried,South,1.8,150000.0,1.8,25108.0,6635.0,0,0,0,88338.0,728.0,0.527,1,0.923,0.92,0.915,0.819,3.08,10492.0,0.004,36.0,0.394,1,0.0602,0
C014872,79,Female,Single,Master,Salaried,East,4.8,150000.0,4.8,11366.0,8007.0,0,2,6,11277.0,641.0,0.062,1,0.754,0.93,0.97,0.805,0.9,2590.0,0.425,129.0,0.102,2,0.864,1
C014873,23,Male,Married,Bachelor,Salaried,North,1.8,150000.0,1.8,11534.0,8806.0,1,0,1,62694.0,702.0,0.391,1,1.0,0.795,0.908,0.67,6.69,3502.0,0.955,27.0,0.563,0,0.0848,0
C014874,47,Female,Divorced,High School,Contract,Central,3.1,150000.0,3.1,31268.0,9576.0,2,0,3,10299.0,750.0,0.068,1,0.959,0.984,0.841,0.53,7.21,699.0,0.048,75.0,0.58,0,0.0532,0
C014875,40,Female,Single,Bachelor,Salaried,South,4.3,150000.0,4.3,5491.0,7226.0,1,3,1,49122.0,610.0,0.25,0,0.635,0.635,0.602,0.741,2.06,5150.0,0.716,232.0,0.549,1,0.9359,1
C014876,24,Female,Married,Bachelor,Salaried,South,4.6,150000.0,4.6,8329.0,6855.0,0,2,5,28720.0,672.0,0.212,1,0.903,0.829,0.95,0.775,1.49,2103.0,0.608,34.0,0.025,2,0.8494,1
C014877,31,Female,Married,Bachelor,Unemployed,West,9.8,150000.0,9.8,36166.0,10939.0,1,0,1,12554.0,813.0,0.081,1,0.894,0.832,0.944,0.822,4.24,2710.0,0.583,98.0,0.406,0,0.0153,0
C014878,44,Female,Single,High School,Salaried,Central,7.4,150000.0,7.4,26010.0,8348.0,1,0,5,34445.0,689.0,0.263,1,1.0,0.908,0.904,0.857,9.12,2675.0,0.674,10.0,0.267,1,0.3931,0
C014879,74,Male,Married,Bachelor,Self-employed,South,4.7,150000.0,4.0,25087.0,7382.0,3,1,6,28064.0,667.0,0.207,1,0.927,0.773,0.888,0.863,3.46,766.0,0.085,47.0,0.347,2,0.4544,1
C014880,42,Female,Married,Bachelor,Self-employed,Central,2.9,150000.0,2.9,26659.0,9884.0,4,0,0,39428.0,697.0,0.192,1,0.861,0.962,0.919,1.0,1.57,557.0,0.554,53.0,0.368,0,0.0147,0
C014881,72,Male,Single,Bachelor,Self-employed,North,7.5,150000.0,7.5,45751.0,7359.0,4,2,2,21875.0,623.0,0.154,1,1.0,0.89,0.817,0.801,2.27,5011.0,0.312,43.0,0.465,1,0.4096,0
C014882,63,Male,Married,Master,Salaried,West,3.7,150000.0,3.7,9369.0,5187.0,0,0,0,25489.0,733.0,0.154,1,0.967,0.928,0.878,0.642,5.91,1547.0,0.979,116.0,0.322,0,0.0265,0
C014883,68,Male,Married,PhD,Salaried,West,3.8,150000.0,3.0,103932.0,9170.0,5,0,3,21280.0,710.0,0.213,1,0.812,0.971,1.0,0.505,2.1,617.0,0.237,11.0,0.46,0,0.1019,0
C014884,70,Male,Married,Master,Salaried,East,0.8,150000.0,0.8,451177.0,8695.0,2,0,6,7935.0,722.0,0.036,1,0.859,0.957,0.944,0.98,1.86,2983.0,0.88,57.0,0.1,1,0.0588,0
C014885,62,Female,Single,Master,Contract,East,2.0,150000.0,2.0,13893.0,10370.0,1,0,1,15660.0,755.0,0.117,1,0.905,1.0,0.912,0.602,2.92,11202.0,0.067,104.0,0.53,0,0.04,0
C014886,63,Male,Married,Master,Self-employed,North,2.8,150000.0,2.8,18524.0,5019.0,1,0,3,6419.0,739.0,0.022,1,0.924,0.925,0.967,0.862,5.92,1045.0,0.84,59.0,0.508,0,0.0405,0
C014887,27,Male,Single,Associate,Contract,Central,9.1,150000.0,9.1,6544.0,7278.0,0,0,0,21203.0,748.0,0.101,1,0.959,0.89,0.962,0.921,1.93,2581.0,0.151,35.0,0.111,0,0.0106,0
C014888,62,Female,Single,Associate,Unemployed,South,2.5,150000.0,2.5,44401.0,6912.0,4,0,6,24723.0,726.0,0.171,1,0.982,0.894,0.912,0.857,10.11,2473.0,0.678,43.0,0.294,1,0.2397,0
C014889,20,Female,Single,High School,Salaried,West,6.5,150000.0,6.5,109106.0,9420.0,3,1,2,21652.0,697.0,0.193,0,0.668,0.733,0.589,0.738,0.94,2848.0,0.686,34.0,0.282,1,0.4205,0
C014890,63,Female,Divorced,Associate,Unemployed,Central,11.0,150000.0,6.0,37556.0,6244.0,4,2,2,19650.0,636.0,0.173,1,0.847,0.931,0.933,0.903,4.83,3459.0,0.183,24.0,0.302,1,0.4788,1
C014891,58,Female,Married,High School,Salaried,Central,4.5,163771.0,4.5,79984.0,6313.0,1,0,2,23183.0,713.0,0.177,1,1.0,1.0,0.951,0.72,3.33,578.0,0.552,23.0,0.142,0,0.0526,0
C014892,64,Female,Single,High School,Salaried,South,2.2,150000.0,2.2,25523.0,6965.0,4,0,0,42417.0,712.0,0.301,1,0.921,0.905,0.946,0.843,0.48,3333.0,0.012,50.0,0.203,0,0.0299,0
C014893,57,Female,Single,High School,Salaried,North,6.0,227611.0,3.0,79092.0,9323.0,4,0,3,9149.0,772.0,0.072,1,0.937,0.9,0.887,0.89,3.13,3529.0,0.448,56.0,0.527,0,0.0226,0
C014894,40,Male,Married,Associate,Self-employed,South,19.9,150000.0,3.0,32097.0,7969.0,1,0,3,12740.0,762.0,0.069,1,0.907,0.925,0.937,0.613,2.76,4095.0,0.663,17.0,0.463,0,0.0752,0
C014895,40,Male,Married,Bachelor,Self-employed,North,9.7,150000.0,7.0,12909.0,9980.0,1,0,0,67229.0,738.0,0.404,1,0.819,0.882,0.912,0.792,8.11,1671.0,0.241,74.0,0.187,0,0.0126,0
C014896,54,Male,Single,Master,Unemployed,South,2.9,150000.0,2.9,40119.0,11268.0,5,2,1,10034.0,680.0,0.073,1,1.0,0.925,0.891,0.783,9.3,4839.0,0.359,41.0,0.316,1,0.3825,0
C014897,47,Female,Married,Associate,Salaried,North,4.8,150000.0,4.8,47536.0,11051.0,4,0,5,14127.0,732.0,0.082,1,0.852,0.86,0.891,0.74,8.39,1677.0,0.407,8.0,0.175,1,0.2492,0
C014898,39,Female,Single,Bachelor,Salaried,Central,2.9,150000.0,2.9,25916.0,6050.0,0,0,5,17168.0,716.0,0.1,1,0.892,0.869,0.969,0.874,11.24,1236.0,0.115,15.0,0.406,1,0.166,0
C014899,48,Female,Single,Bachelor,Salaried,Central,7.6,150000.0,6.0,157310.0,7583.0,4,0,3,14292.0,779.0,0.171,1,0.894,1.0,0.991,1.0,11.56,10482.0,0.381,31.0,0.307,0,0.0164,0
C014900,51,Female,Married,Bachelor,Salaried,South,15.8,150000.0,11.0,57884.0,9315.0,3,0,3,15144.0,738.0,0.105,1,0.953,0.926,0.813,0.912,7.35,858.0,0.015,71.0,0.632,0,0.0618,0
C014901,32,Female,Married,High School,Salaried,Central,8.2,150000.0,7.0,34669.0,5954.0,1,0,3,23983.0,805.0,0.171,1,0.956,0.926,1.0,0.796,8.98,3921.0,0.834,19.0,0.322,0,0.0432,0
C014902,57,Male,Single,Master,Salaried,North,7.8,150000.0,7.8,40513.0,8162.0,1,0,1,16331.0,822.0,0.162,1,0.911,0.853,0.982,1.0,2.35,1078.0,0.317,29.0,0.341,0,0.0034,0
C014903,37,Male,Married,Bachelor,Salaried,West,3.7,150000.0,3.7,40177.0,5617.0,0,0,0,54044.0,742.0,0.31,1,0.814,0.928,0.985,0.749,8.13,2752.0,0.902,34.0,0.345,0,0.0293,0
C014904,34,Female,Married,Master,Contract,North,1.4,150000.0,1.4,66190.0,5000.0,2,1,2,20326.0,735.0,0.074,1,1.0,0.83,0.901,0.698,5.67,500.0,0.069,39.0,0.052,1,0.0956,0
C014905,43,Male,Divorced,Associate,Salaried,North,6.0,150000.0,6.0,108573.0,8629.0,2,0,1,24417.0,801.0,0.178,1,0.908,0.944,0.984,0.931,1.71,3795.0,0.727,6.0,0.355,0,0.0068,0
C014906,24,Female,Single,PhD,Contract,South,10.0,150000.0,10.0,36402.0,6257.0,0,1,2,31206.0,738.0,0.217,1,0.737,0.907,0.862,0.65,9.76,4059.0,0.813,22.0,0.116,1,0.0827,0
C014907,55,Male,Married,Bachelor,Salaried,North,1.2,150000.0,1.0,22087.0,6011.0,1,0,3,15491.0,743.0,0.158,1,0.857,1.0,0.9,0.775,1.76,2159.0,0.134,30.0,0.179,0,0.0446,0
C014908,63,Male,Married,Master,Self-employed,West,8.4,150000.0,8.4,34676.0,5524.0,3,0,4,75995.0,684.0,0.391,1,0.942,0.907,0.956,0.862,6.58,695.0,0.8,20.0,0.299,1,0.1559,0
C014909,77,Female,Married,Bachelor,Salaried,Central,0.2,150000.0,0.2,72500.0,7049.0,0,0,4,14925.0,703.0,0.089,1,0.917,0.872,1.0,0.763,11.72,1999.0,0.01,55.0,0.159,1,0.302,0
C014910,35,Male,Married,Associate,Self-employed,South,1.4,276669.0,1.4,37847.0,9823.0,0,1,4,38754.0,724.0,0.115,1,1.0,0.793,0.95,0.899,7.46,2057.0,0.176,52.0,0.195,2,0.3029,0
C014911,51,Female,Married,Bachelor,Salaried,South,24.4,150000.0,4.0,176877.0,8989.0,1,3,4,39290.0,566.0,0.263,1,1.0,0.907,1.0,1.0,0.3,2015.0,0.359,16.0,0.013,2,0.9314,1
C014912,49,Male,Married,High School,Salaried,South,3.9,150000.0,2.0,12576.0,9891.0,4,0,0,12687.0,783.0,0.074,1,0.844,0.87,0.972,0.759,6.16,3046.0,0.753,58.0,0.33,0,0.0049,0
C014913,63,Male,Single,Associate,Salaried,North,4.1,150000.0,4.0,5475.0,5080.0,2,1,1,52372.0,674.0,0.346,1,0.883,0.842,0.932,0.856,9.87,1014.0,0.893,42.0,0.685,1,0.2871,0
C014914,56,Female,Divorced,Associate,Salaried,North,18.5,215702.0,7.0,89453.0,12573.0,5,0,2,21417.0,786.0,0.135,1,0.961,0.951,0.992,0.584,4.25,3861.0,0.621,102.0,0.236,0,0.0203,0
C014915,68,Male,Single,Associate,Salaried,North,8.0,181550.0,2.0,6742.0,12822.0,4,2,3,20595.0,605.0,0.111,1,0.846,0.949,0.958,0.785,16.81,1829.0,0.151,10.0,0.325,1,0.7385,1
C014916,70,Female,Single,High School,Self-employed,Central,4.7,150000.0,3.0,22869.0,11016.0,2,0,3,35825.0,691.0,0.25,1,0.821,0.955,0.913,0.676,7.29,2085.0,0.304,58.0,0.128,0,0.1016,0
C014917,25,Male,Single,Associate,Self-employed,Central,15.0,150000.0,1.0,12128.0,11302.0,2,0,2,12458.0,740.0,0.11,1,0.916,0.933,0.936,0.607,16.08,530.0,0.258,42.0,0.272,0,0.038,0
C014918,40,Female,Single,Bachelor,Self-employed,West,2.3,150000.0,2.3,14340.0,8011.0,2,0,3,28862.0,704.0,0.139,1,0.964,0.859,0.947,0.683,8.84,1235.0,0.971,44.0,0.327,0,0.1307,0
C014919,58,Male,Single,Master,Salaried,East,9.6,150000.0,5.0,75494.0,5937.0,5,0,1,9399.0,781.0,0.069,1,0.998,0.987,0.902,0.789,2.79,1791.0,0.871,16.0,0.203,0,0.0178,0
