age,annual_income,loan_amount,credit_score,credit_history_years,debt_to_income_ratio,num_delinquencies,num_open_accounts,recent_credit_inquiries,savings_balance,employment_years,interest_rate,loan_tenure_months,employment_status,rent_or_own,loan_purpose,region,default
59,63108.0,21690.0,720.0,27.0,0.278,4,1,1,30803.0,10.0,13.92,34.0,Unemployed,Own,Debt consolidation,Central,0
33,102814.0,10000.0,685.0,11.0,0.33,0,5,3,150395.0,1.0,10.58,13.0,Salaried,Mortgage,Medical,South,0
41,121044.0,21549.0,668.0,5.0,0.285,0,10,0,6806.0,8.0,9.98,4.0,Unemployed,Rent,Home improvement,South,0
44,67152.0,10000.0,729.0,11.0,0.245,0,2,2,14536.0,7.0,9.09,30.0,Salaried,Mortgage,Debt consolidation,East,0
33,73966.0,26529.0,644.0,3.0,0.396,2,3,5,10835.0,17.0,8.33,8.0,Salaried,Rent,Medical,West,1
41,34223.0,24520.0,692.0,6.0,0.353,1,6,1,40897.0,17.0,12.36,10.0,Salaried,Own,Business,South,0
38,105101.0,14670.0,767.0,7.0,0.274,1,13,1,23544.0,12.0,11.89,23.0,Salaried,Rent,Other,North,0
55,119963.0,10888.0,623.0,0.0,0.198,0,5,1,13303.0,11.0,12.8,13.0,Salaried,Rent,Debt consolidation,West,0
58,21403.0,33584.0,679.0,8.0,0.29,0,5,0,21185.0,2.0,10.61,6.0,Contract,Rent,Medical,North,0
25,157885.0,20697.0,754.0,9.0,0.256,1,7,1,35288.0,4.0,9.56,14.0,Salaried,Mortgage,Other,West,0
43,40727.0,10000.0,645.0,6.0,0.279,0,6,0,5601.0,12.0,10.82,6.0,Salaried,Own,Other,West,0
69,83037.0,54335.0,585.0,3.0,0.605,0,4,1,14856.0,11.0,9.26,21.0,Salaried,Own,Medical,North,1
63,62484.0,10885.0,581.0,9.0,0.528,0,8,1,17618.0,8.0,10.56,19.0,Salaried,Mortgage,Home improvement,East,0
59,57919.0,10000.0,664.0,2.0,0.164,0,8,2,196254.0,7.0,11.05,5.0,Salaried,Rent,Other,West,0
57,53445.0,61023.0,783.0,26.0,0.256,0,7,0,28269.0,3.0,9.95,11.0,Contract,Rent,Business,North,0
21,34686.0,48761.0,648.0,21.0,0.055,2,6,4,47944.0,8.0,13.31,12.0,Self-employed,Own,Home improvement,South,1
68,79866.0,16069.0,674.0,1.0,0.092,1,10,4,13380.0,12.0,17.19,52.0,Salaried,Rent,Medical,North,0
57,51158.0,10000.0,693.0,0.0,0.405,5,4,3,33745.0,3.0,12.9,28.0,Salaried,Mortgage,Other,West,1
64,29139.0,11133.0,751.0,8.0,0.349,0,11,2,9044.0,11.0,9.86,14.0,Salaried,Rent,Other,South,0
65,33886.0,15865.0,737.0,11.0,0.104,0,9,5,25585.0,6.0,15.77,9.0,Salaried,Mortgage,Business,East,0
33,29412.0,54839.0,682.0,6.0,0.467,0,7,6,86037.0,3.0,11.77,34.0,Salaried,Mortgage,Debt consolidation,East,1
21,44868.0,58177.0,723.0,5.0,0.677,0,5,3,70983.0,3.0,14.19,51.0,Salaried,Rent,Home improvement,Central,0
53,78183.0,24946.0,748.0,3.0,0.196,0,3,5,34691.0,6.0,12.6,20.0,Salaried,Rent,Business,South,0
43,40493.0,35868.0,599.0,5.0,0.151,0,3,2,16592.0,8.0,11.61,24.0,Salaried,Mortgage,Medical,Central,0
22,102385.0,18826.0,669.0,5.0,0.023,0,3,0,25098.0,10.0,10.64,7.0,Unemployed,Own,Business,North,0
34,56074.0,11446.0,624.0,9.0,0.499,0,5,4,22269.0,8.0,16.94,13.0,Self-employed,Mortgage,Debt consolidation,West,1
69,51064.0,10000.0,650.0,13.0,0.231,1,3,0,30691.0,11.0,10.48,3.0,Contract,Rent,Home improvement,West,0
38,60429.0,28062.0,726.0,15.0,0.104,0,9,4,14642.0,2.0,10.48,15.0,Contract,Rent,Debt consolidation,East,0
33,128970.0,43273.0,624.0,20.0,0.067,0,13,1,42846.0,9.0,10.87,27.0,Salaried,Rent,Medical,South,0
53,28163.0,15018.0,817.0,3.0,0.197,2,7,2,17517.0,2.0,5.0,10.0,Salaried,Rent,Education,South,0
53,148896.0,53672.0,726.0,15.0,0.074,2,11,4,247918.0,10.0,13.76,31.0,Self-employed,Own,Business,South,0
37,101528.0,16503.0,658.0,11.0,0.439,1,4,2,66471.0,22.0,6.65,5.0,Unemployed,Rent,Home improvement,North,1
62,59165.0,23454.0,683.0,4.0,0.238,1,8,2,92165.0,8.0,13.14,16.0,Unemployed,Rent,Debt consolidation,Central,0
49,114768.0,18661.0,619.0,9.0,0.649,3,9,0,43016.0,4.0,13.4,17.0,Salaried,Mortgage,Debt consolidation,North,1
28,50143.0,55678.0,609.0,8.0,0.333,0,7,2,26047.0,8.0,12.74,42.0,Unemployed,Own,Other,Central,1
36,70061.0,31873.0,669.0,5.0,0.419,0,12,3,43046.0,2.0,9.94,14.0,Contract,Own,Business,East,0
62,44455.0,21083.0,762.0,12.0,0.479,2,13,2,36039.0,4.0,11.32,23.0,Unemployed,Own,Medical,Central,0
25,101881.0,23329.0,613.0,6.0,0.098,0,2,2,44669.0,11.0,8.72,13.0,Salaried,Mortgage,Other,West,0
21,40579.0,10000.0,758.0,3.0,0.465,0,4,3,20199.0,5.0,9.07,11.0,Salaried,Own,Home improvement,East,0
53,58206.0,10000.0,680.0,5.0,0.203,1,10,2,58283.0,14.0,13.01,7.0,Unemployed,Rent,Other,East,0
42,86988.0,14785.0,703.0,5.0,0.339,0,6,6,40818.0,4.0,14.47,9.0,Contract,Rent,Home improvement,South,0
33,106564.0,19044.0,694.0,5.0,0.411,0,10,2,92671.0,4.0,16.61,2.0,Salaried,Own,Debt consolidation,Central,0
44,38115.0,32809.0,733.0,5.0,0.037,0,12,3,28810.0,5.0,5.79,20.0,Salaried,Own,Debt consolidation,North,0
29,90601.0,19490.0,750.0,2.0,0.209,1,5,5,10472.0,2.0,10.19,37.0,Salaried,Mortgage,Debt consolidation,North,0
39,34888.0,15492.0,678.0,2.0,0.214,0,3,0,49088.0,7.0,15.78,13.0,Salaried,Own,Medical,East,0
32,18349.0,10000.0,718.0,3.0,0.264,0,5,3,65556.0,24.0,11.89,11.0,Salaried,Mortgage,Business,West,0
49,39679.0,32709.0,762.0,13.0,0.154,1,7,4,2918.0,14.0,10.54,23.0,Salaried,Own,Home improvement,South,0
54,94756.0,25804.0,735.0,16.0,0.217,0,4,2,13867.0,14.0,11.85,56.0,Salaried,Rent,Home improvement,East,0
65,59473.0,40554.0,667.0,8.0,0.223,0,7,3,39072.0,9.0,6.67,1.0,Salaried,Rent,Business,Central,0
24,44612.0,22481.0,679.0,4.0,0.186,0,5,5,23106.0,4.0,11.49,7.0,Salaried,Own,Business,North,0
37,61729.0,52060.0,636.0,8.0,0.071,1,10,3,41934.0,3.0,11.34,1.0,Salaried,Rent,Education,South,1
33,60616.0,14576.0,790.0,7.0,0.239,2,7,4,14535.0,4.0,10.77,11.0,Contract,Rent,Medical,South,0
49,84292.0,21367.0,707.0,12.0,0.193,0,4,2,27743.0,5.0,9.69,36.0,Salaried,Own,Medical,North,0
47,24675.0,26381.0,613.0,15.0,0.298,0,10,0,72913.0,4.0,14.79,25.0,Salaried,Mortgage,Debt consolidation,West,0
63,56597.0,36131.0,644.0,7.0,0.187,0,12,1,10066.0,4.0,11.97,34.0,Contract,Rent,Debt consolidation,Central,0
66,64110.0,30101.0,682.0,3.0,0.398,0,10,0,49760.0,5.0,10.86,34.0,Unemployed,Rent,Medical,South,0
58,28256.0,31514.0,764.0,5.0,0.28,0,1,1,71997.0,19.0,5.28,31.0,Unemployed,Rent,Home improvement,North,0
30,28043.0,26946.0,679.0,16.0,0.46,2,3,3,17481.0,5.0,7.33,14.0,Salaried,Own,Debt consolidation,Central,0
22,48992.0,19062.0,723.0,9.0,0.082,0,12,0,113766.0,4.0,11.08,10.0,Contract,Own,Home improvement,South,0
65,60156.0,43302.0,651.0,9.0,0.226,0,9,0,49082.0,7.0,12.87,11.0,Self-employed,Rent,Debt consolidation,South,0
67,60272.0,10000.0,725.0,16.0,0.373,0,1,6,14229.0,8.0,15.93,24.0,Contract,Mortgage,Home improvement,North,0
33,44091.0,13741.0,762.0,9.0,0.134,0,12,6,38208.0,2.0,17.11,19.0,Self-employed,Own,Debt consolidation,East,0
23,43108.0,72684.0,733.0,12.0,0.131,0,9,0,5715.0,4.0,6.6,10.0,Salaried,Rent,Medical,West,0
54,48178.0,13301.0,555.0,0.0,0.392,0,1,2,8852.0,11.0,13.28,17.0,Salaried,Mortgage,Debt consolidation,West,1
49,70558.0,20773.0,682.0,21.0,0.448,0,7,5,33146.0,2.0,14.61,10.0,Salaried,Own,Debt consolidation,North,0
64,118722.0,62371.0,632.0,2.0,0.272,0,4,4,47658.0,8.0,12.45,11.0,Salaried,Own,Business,West,1
49,17655.0,20039.0,727.0,1.0,0.198,0,8,1,86756.0,4.0,13.93,19.0,Salaried,Rent,Home improvement,West,0
58,84343.0,11785.0,694.0,1.0,0.425,0,12,0,12486.0,11.0,9.92,21.0,Self-employed,Own,Medical,South,0
59,56323.0,54110.0,784.0,8.0,0.162,1,11,2,120656.0,8.0,12.3,36.0,Salaried,Own,Education,East,0
21,79949.0,17730.0,672.0,2.0,0.371,0,3,1,8701.0,5.0,15.6,8.0,Contract,Rent,Medical,North,0
28,114927.0,18661.0,694.0,0.0,0.123,2,9,0,17789.0,23.0,12.05,2.0,Contract,Rent,Other,Central,0
59,39525.0,10000.0,683.0,2.0,0.127,2,6,0,59593.0,7.0,10.37,11.0,Salaried,Rent,Medical,North,0
29,100646.0,20020.0,730.0,8.0,0.397,1,3,2,61217.0,1.0,13.31,27.0,Salaried,Own,Medical,East,0
31,30040.0,36762.0,637.0,8.0,0.105,2,8,1,48776.0,4.0,12.42,38.0,Salaried,Own,Other,East,0
57,64227.0,15944.0,635.0,6.0,0.141,1,4,3,23486.0,11.0,15.9,35.0,Salaried,Own,Home improvement,Central,0
31,52398.0,10000.0,659.0,17.0,0.325,0,9,5,21088.0,10.0,10.49,8.0,Salaried,Rent,Other,West,0
28,61418.0,15362.0,722.0,40.0,0.132,0,2,5,54275.0,15.0,13.61,13.0,Salaried,Own,Education,North,0
21,34753.0,13885.0,747.0,5.0,0.406,3,13,3,44117.0,10.0,16.45,34.0,Salaried,Rent,Debt consolidation,Central,0
44,76137.0,18211.0,685.0,11.0,0.424,0,5,5,18212.0,2.0,12.96,33.0,Salaried,Own,Home improvement,West,0
52,143266.0,14940.0,723.0,2.0,0.07,0,7,0,25986.0,10.0,6.88,19.0,Salaried,Rent,Home improvement,West,0
56,35083.0,76760.0,718.0,3.0,0.167,3,4,5,17285.0,5.0,9.62,38.0,Contract,Rent,Medical,West,1
65,66457.0,27633.0,687.0,3.0,0.489,1,3,1,11280.0,8.0,11.98,11.0,Unemployed,Mortgage,Medical,South,0
52,95868.0,10000.0,686.0,2.0,0.184,0,6,1,53477.0,4.0,14.62,7.0,Salaried,Rent,Home improvement,North,0
58,50858.0,23240.0,732.0,12.0,0.329,0,8,1,9141.0,9.0,13.66,18.0,Salaried,Rent,Business,West,0
31,126528.0,21376.0,795.0,5.0,0.513,1,2,0,59616.0,2.0,10.04,5.0,Salaried,Rent,Home improvement,West,0
37,47272.0,53952.0,744.0,10.0,0.17,2,3,0,7121.0,8.0,11.7,7.0,Salaried,Mortgage,Medical,North,0
35,56164.0,19594.0,756.0,9.0,0.197,0,12,0,57269.0,3.0,11.68,23.0,Salaried,Rent,Debt consolidation,North,0
24,34675.0,19177.0,802.0,16.0,0.352,1,6,1,16419.0,1.0,10.84,50.0,Salaried,Rent,Other,West,0
68,64191.0,89076.0,652.0,10.0,0.269,0,9,5,12500.0,9.0,8.28,74.0,Contract,Own,Debt consolidation,Central,0
32,59974.0,10000.0,729.0,2.0,0.135,0,6,1,49068.0,10.0,12.46,12.0,Self-employed,Rent,Debt consolidation,East,0
42,84944.0,40065.0,770.0,21.0,0.178,0,13,3,34656.0,12.0,12.28,60.0,Self-employed,Rent,Medical,South,0
38,42196.0,23108.0,742.0,17.0,0.261,0,12,4,19478.0,1.0,8.93,10.0,Salaried,Mortgage,Other,South,0
23,41147.0,15129.0,657.0,0.0,0.241,0,7,1,18373.0,3.0,7.85,15.0,Salaried,Rent,Medical,Central,0
65,77217.0,13547.0,646.0,12.0,0.132,0,10,4,38815.0,6.0,16.85,10.0,Salaried,Rent,Other,South,0
31,129114.0,61008.0,780.0,7.0,0.263,1,8,0,7005.0,3.0,6.92,26.0,Salaried,Mortgage,Debt consolidation,North,0
25,84623.0,31225.0,713.0,5.0,0.26,2,8,5,106357.0,7.0,11.68,22.0,Self-employed,Rent,Medical,West,1
37,165393.0,34573.0,707.0,8.0,0.417,0,10,4,39025.0,13.0,11.67,20.0,Salaried,Own,Other,Central,0
28,81261.0,42930.0,691.0,6.0,0.393,0,7,4,43349.0,11.0,12.9,37.0,Salaried,Rent,Other,West,0
69,79667.0,28465.0,773.0,2.0,0.361,4,9,0,89395.0,4.0,9.91,5.0,Self-employed,Rent,Other,West,0
30,86995.0,10000.0,744.0,3.0,0.126,1,6,4,248163.0,14.0,13.07,4.0,Salaried,Mortgage,Education,West,0
35,135740.0,10000.0,680.0,6.0,0.516,0,11,3,59492.0,9.0,9.56,12.0,Salaried,Own,Debt consolidation,East,0
34,118263.0,69894.0,740.0,5.0,0.073,0,5,5,10939.0,3.0,9.65,4.0,Contract,Rent,Debt consolidation,West,0
22,32969.0,25745.0,700.0,1.0,0.392,0,9,3,16099.0,2.0,11.92,15.0,Salaried,Rent,Debt consolidation,North,0
21,92997.0,23376.0,738.0,6.0,0.055,0,9,5,5143.0,2.0,12.28,5.0,Salaried,Own,Home improvement,North,0
46,69282.0,85258.0,765.0,19.0,0.229,0,11,1,11212.0,12.0,8.71,19.0,Unemployed,Rent,Debt consolidation,Central,0
32,53814.0,10000.0,758.0,8.0,0.281,0,5,1,43985.0,4.0,8.92,12.0,Salaried,Own,Debt consolidation,West,0
25,22582.0,10000.0,595.0,8.0,0.252,0,10,1,32391.0,9.0,18.29,23.0,Contract,Own,Other,East,0
35,25666.0,10000.0,718.0,5.0,0.313,5,5,2,45514.0,7.0,11.73,27.0,Salaried,Own,Business,North,1
34,48998.0,14792.0,771.0,3.0,0.415,3,12,4,34935.0,6.0,13.65,30.0,Contract,Mortgage,Other,Central,0
41,26755.0,24050.0,650.0,11.0,0.064,0,6,3,23296.0,4.0,9.04,21.0,Contract,Rent,Education,South,0
69,49560.0,62551.0,799.0,6.0,0.155,1,11,5,57125.0,3.0,13.32,3.0,Salaried,Own,Other,North,0
36,88689.0,41457.0,724.0,5.0,0.251,0,11,0,10682.0,8.0,9.25,1.0,Self-employed,Mortgage,Home improvement,West,0
55,43498.0,10000.0,743.0,20.0,0.185,0,10,1,76592.0,3.0,11.28,62.0,Self-employed,Rent,Other,West,0
58,62687.0,179965.0,743.0,8.0,0.439,0,6,5,62577.0,4.0,12.96,15.0,Contract,Own,Debt consolidation,West,1
23,33241.0,16189.0,616.0,16.0,0.112,0,5,6,26352.0,4.0,14.87,19.0,Self-employed,Rent,Debt consolidation,East,1
45,70567.0,55318.0,745.0,12.0,0.29,0,2,1,23443.0,6.0,8.68,46.0,Contract,Mortgage,Education,East,0
42,79180.0,33174.0,717.0,2.0,0.136,0,1,1,56272.0,15.0,10.26,9.0,Salaried,Mortgage,Other,North,0
45,27375.0,22115.0,665.0,4.0,0.305,1,10,1,31825.0,6.0,11.83,11.0,Contract,Mortgage,Debt consolidation,West,0
29,39595.0,18439.0,779.0,20.0,0.389,0,8,1,22584.0,6.0,13.07,12.0,Unemployed,Own,Debt consolidation,East,0
43,29824.0,10000.0,586.0,7.0,0.254,0,3,1,39210.0,5.0,14.09,24.0,Self-employed,Rent,Other,South,0
27,79227.0,10000.0,656.0,10.0,0.386,1,6,1,61636.0,6.0,9.91,3.0,Contract,Mortgage,Education,East,0
67,65526.0,19445.0,770.0,10.0,0.24,0,13,5,14036.0,6.0,8.57,22.0,Salaried,Rent,Other,East,0
49,58259.0,10000.0,745.0,27.0,0.44,2,1,2,41702.0,9.0,9.92,29.0,Contract,Own,Other,East,0
22,55795.0,75806.0,660.0,15.0,0.29,0,5,3,18444.0,31.0,13.44,23.0,Contract,Own,Other,South,0
45,71508.0,23688.0,651.0,9.0,0.123,2,1,3,29402.0,8.0,12.7,10.0,Salaried,Own,Education,Central,0
66,72299.0,105824.0,681.0,16.0,0.218,1,11,1,12850.0,10.0,13.16,15.0,Salaried,Rent,Other,East,0
57,45589.0,15888.0,712.0,13.0,0.23,0,13,2,22901.0,16.0,12.61,5.0,Salaried,Rent,Debt consolidation,West,0
34,42210.0,14145.0,671.0,15.0,0.159,1,13,0,40440.0,1.0,12.18,24.0,Salaried,Rent,Medical,West,0
64,57963.0,34309.0,691.0,7.0,0.469,0,11,4,74279.0,5.0,8.71,13.0,Salaried,Own,Debt consolidation,North,0
30,53941.0,18134.0,701.0,8.0,0.278,0,3,0,27293.0,8.0,9.82,26.0,Unemployed,Rent,Medical,West,0
33,185976.0,45698.0,678.0,5.0,0.08,0,9,3,74305.0,15.0,12.71,1.0,Contract,Own,Business,North,0
28,48478.0,64774.0,672.0,3.0,0.325,1,12,1,24765.0,14.0,15.88,12.0,Salaried,Rent,Education,East,0
66,70215.0,50230.0,632.0,26.0,0.206,2,1,1,33689.0,10.0,11.86,20.0,Self-employed,Mortgage,Education,West,0
56,77363.0,61286.0,696.0,10.0,0.214,0,1,2,33859.0,6.0,10.11,7.0,Self-employed,Mortgage,Debt consolidation,South,0
46,129351.0,40668.0,694.0,2.0,0.179,3,13,3,23790.0,4.0,6.89,11.0,Contract,Mortgage,Debt consolidation,West,1
53,38325.0,14592.0,645.0,4.0,0.15,2,9,0,24887.0,5.0,13.63,5.0,Contract,Own,Home improvement,Central,0
33,125092.0,51788.0,713.0,8.0,0.159,1,6,2,57116.0,5.0,9.53,55.0,Salaried,Rent,Other,East,0
24,55212.0,37168.0,762.0,7.0,0.177,0,6,2,12056.0,4.0,12.53,36.0,Salaried,Own,Other,East,0
62,236982.0,13859.0,700.0,2.0,0.399,0,12,0,61526.0,6.0,10.95,24.0,Salaried,Own,Other,South,0
68,73089.0,15242.0,721.0,17.0,0.579,1,8,5,14778.0,16.0,13.04,22.0,Salaried,Own,Medical,Central,1
22,30458.0,20561.0,751.0,10.0,0.434,0,10,5,32334.0,2.0,7.21,84.0,Self-employed,Mortgage,Home improvement,South,0
23,53721.0,50696.0,695.0,0.0,0.441,2,8,6,70816.0,1.0,11.41,5.0,Salaried,Rent,Medical,West,1
48,124860.0,24045.0,746.0,9.0,0.54,2,10,2,15316.0,7.0,15.75,15.0,Contract,Rent,Home improvement,East,0
23,62620.0,21933.0,570.0,13.0,0.21,0,10,4,31905.0,0.0,15.38,8.0,Salaried,Rent,Debt consolidation,West,1
56,57942.0,19548.0,658.0,3.0,0.268,0,1,2,41068.0,18.0,8.07,28.0,Self-employed,Own,Debt consolidation,East,0
67,88916.0,16899.0,636.0,11.0,0.172,0,12,2,40333.0,7.0,5.97,19.0,Salaried,Own,Other,Central,0
34,49526.0,10000.0,774.0,5.0,0.032,0,8,5,56980.0,9.0,8.58,32.0,Salaried,Mortgage,Debt consolidation,West,0
35,53322.0,39991.0,732.0,1.0,0.17,0,9,3,11436.0,3.0,9.75,4.0,Salaried,Mortgage,Home improvement,East,0
63,35612.0,10270.0,630.0,7.0,0.414,0,12,5,51237.0,10.0,11.94,11.0,Unemployed,Rent,Business,North,1
38,154949.0,23172.0,643.0,9.0,0.154,1,13,3,59761.0,4.0,12.78,1.0,Salaried,Mortgage,Education,West,0
32,30564.0,16210.0,621.0,3.0,0.308,0,6,2,79503.0,6.0,12.84,16.0,Contract,Rent,Home improvement,Central,0
25,65723.0,39134.0,715.0,13.0,0.359,0,12,6,5345.0,7.0,13.15,30.0,Self-employed,Rent,Education,Central,0
62,77959.0,17043.0,708.0,10.0,0.309,1,12,3,68721.0,7.0,8.24,50.0,Unemployed,Mortgage,Business,South,0
66,59426.0,10356.0,674.0,24.0,0.129,2,3,6,13683.0,2.0,8.31,11.0,Contract,Own,Education,Central,1
24,30043.0,46258.0,649.0,6.0,0.025,0,1,1,78422.0,7.0,11.3,10.0,Salaried,Mortgage,Other,West,0
60,34568.0,11855.0,695.0,6.0,0.025,0,2,0,13925.0,11.0,12.28,14.0,Contract,Rent,Debt consolidation,West,0
28,79808.0,24736.0,839.0,7.0,0.393,1,2,0,293813.0,20.0,10.34,4.0,Contract,Own,Home improvement,South,0
27,38990.0,57260.0,676.0,4.0,0.173,0,12,1,22378.0,29.0,5.24,22.0,Salaried,Rent,Business,East,0
39,19156.0,12739.0,760.0,10.0,0.046,0,11,2,24013.0,11.0,11.85,9.0,Salaried,Rent,Business,East,0
42,74075.0,20381.0,680.0,2.0,0.25,0,7,6,20565.0,2.0,10.49,16.0,Salaried,Mortgage,Debt consolidation,North,0
62,37054.0,15940.0,750.0,2.0,0.193,2,10,3,23567.0,12.0,11.35,40.0,Salaried,Rent,Home improvement,East,0
55,84725.0,24309.0,730.0,5.0,0.286,0,13,5,12487.0,3.0,10.86,9.0,Self-employed,Mortgage,Medical,North,0
28,53589.0,20924.0,695.0,3.0,0.288,1,4,0,53980.0,3.0,9.96,13.0,Salaried,Mortgage,Other,East,0
49,52188.0,43928.0,732.0,4.0,0.352,0,6,1,29236.0,1.0,15.43,6.0,Salaried,Rent,Other,Central,0
63,61619.0,13828.0,763.0,8.0,0.201,5,7,0,22716.0,7.0,8.7,31.0,Salaried,Rent,Other,West,0
53,32011.0,57276.0,700.0,2.0,0.263,2,12,3,43187.0,18.0,12.19,20.0,Self-employed,Rent,Other,Central,0
32,38025.0,73387.0,687.0,2.0,0.17,2,10,5,18701.0,3.0,10.07,33.0,Salaried,Mortgage,Debt consolidation,Central,1
27,51898.0,26700.0,733.0,3.0,0.059,0,5,3,22617.0,7.0,11.4,3.0,Salaried,Mortgage,Medical,West,0
43,31908.0,12178.0,786.0,5.0,0.17,0,2,6,10522.0,3.0,8.65,18.0,Salaried,Mortgage,Home improvement,Central,0
44,88663.0,21358.0,620.0,7.0,0.25,5,10,4,22119.0,6.0,11.24,42.0,Contract,Mortgage,Business,East,1
38,50561.0,20057.0,627.0,1.0,0.337,0,12,0,122495.0,9.0,9.01,16.0,Salaried,Mortgage,Business,North,0
26,26979.0,83223.0,775.0,10.0,0.234,0,13,3,55713.0,3.0,7.47,2.0,Self-employed,Rent,Medical,West,0
26,44026.0,20386.0,667.0,5.0,0.504,0,1,0,40216.0,4.0,16.62,51.0,Salaried,Rent,Education,South,0
46,63301.0,62137.0,765.0,3.0,0.126,3,7,4,45006.0,10.0,9.56,17.0,Salaried,Rent,Education,South,0
67,46847.0,23947.0,660.0,18.0,0.118,3,9,4,40265.0,4.0,14.86,8.0,Salaried,Own,Medical,South,1
50,74600.0,22797.0,671.0,5.0,0.205,0,5,0,20561.0,5.0,10.8,35.0,Salaried,Rent,Debt consolidation,South,0
42,82102.0,16885.0,754.0,9.0,0.122,0,3,0,80894.0,13.0,10.32,22.0,Contract,Own,Other,East,0
66,224344.0,18109.0,737.0,4.0,0.127,0,13,1,10380.0,5.0,18.55,38.0,Salaried,Mortgage,Debt consolidation,North,0
54,112742.0,42928.0,634.0,6.0,0.259,0,2,1,38722.0,10.0,12.27,14.0,Salaried,Rent,Medical,West,0
56,24343.0,12734.0,730.0,13.0,0.294,3,3,5,139678.0,15.0,5.24,13.0,Contract,Own,Home improvement,North,1
49,49113.0,45243.0,660.0,17.0,0.678,0,10,1,20741.0,15.0,11.25,30.0,Contract,Rent,Debt consolidation,East,0
58,51707.0,64903.0,721.0,8.0,0.139,1,2,0,37277.0,4.0,18.0,12.0,Salaried,Rent,Medical,North,0
45,82149.0,14131.0,700.0,3.0,0.365,0,4,1,21487.0,7.0,11.76,13.0,Unemployed,Mortgage,Debt consolidation,South,0
51,35830.0,54501.0,687.0,3.0,0.607,0,6,1,60060.0,5.0,11.07,51.0,Self-employed,Mortgage,Other,South,0
51,44704.0,48348.0,663.0,8.0,0.47,0,1,0,19796.0,7.0,9.75,30.0,Contract,Rent,Other,South,0
57,30199.0,42273.0,605.0,5.0,0.07,0,13,4,16310.0,2.0,11.76,19.0,Salaried,Rent,Home improvement,East,0
65,42991.0,13670.0,662.0,16.0,0.553,3,9,3,22152.0,2.0,5.0,18.0,Self-employed,Mortgage,Medical,West,1
35,43882.0,20140.0,735.0,5.0,0.206,1,12,1,11702.0,2.0,11.47,7.0,Salaried,Rent,Home improvement,East,0
55,50405.0,20119.0,722.0,7.0,0.333,0,11,6,17533.0,4.0,11.92,9.0,Self-employed,Own,Education,West,0
22,31176.0,105663.0,651.0,10.0,0.322,1,5,5,12491.0,12.0,9.03,20.0,Salaried,Rent,Debt consolidation,East,1
47,102756.0,21861.0,758.0,8.0,0.101,0,13,1,38554.0,10.0,12.8,15.0,Self-employed,Rent,Home improvement,North,0
65,77631.0,19197.0,717.0,13.0,0.467,3,3,0,21203.0,1.0,8.09,10.0,Salaried,Mortgage,Debt consolidation,South,0
52,26988.0,10000.0,731.0,20.0,0.154,0,5,1,19142.0,4.0,10.87,6.0,Self-employed,Own,Business,South,0
34,60736.0,10627.0,640.0,12.0,0.241,0,1,1,46573.0,4.0,16.97,16.0,Salaried,Rent,Debt consolidation,North,0
50,25314.0,13186.0,797.0,12.0,0.036,3,5,2,11105.0,9.0,14.44,7.0,Contract,Rent,Other,North,0
38,125272.0,28883.0,724.0,3.0,0.201,2,8,0,43575.0,8.0,15.62,21.0,Self-employed,Own,Debt consolidation,West,0
42,145475.0,10000.0,782.0,5.0,0.434,0,12,2,57293.0,1.0,9.49,5.0,Salaried,Rent,Home improvement,South,0
32,58067.0,13368.0,663.0,11.0,0.231,3,11,1,14787.0,16.0,14.14,36.0,Self-employed,Mortgage,Business,South,0
51,37461.0,10000.0,597.0,2.0,0.055,0,3,1,47625.0,4.0,15.43,37.0,Salaried,Rent,Medical,North,0
30,41550.0,63034.0,646.0,12.0,0.524,0,12,5,57938.0,1.0,11.53,4.0,Salaried,Mortgage,Debt consolidation,North,1
42,46651.0,23856.0,755.0,7.0,0.038,0,13,4,44392.0,1.0,14.53,32.0,Salaried,Rent,Business,South,0
67,56458.0,27800.0,636.0,11.0,0.082,0,13,2,18148.0,9.0,15.46,30.0,Salaried,Rent,Other,South,0
58,127231.0,10000.0,780.0,7.0,0.204,0,5,6,6343.0,3.0,8.72,25.0,Salaried,Rent,Debt consolidation,Central,0
41,101274.0,52626.0,658.0,9.0,0.196,0,3,1,17770.0,2.0,10.92,39.0,Salaried,Mortgage,Medical,South,0
68,102135.0,68002.0,719.0,1.0,0.196,0,12,5,121996.0,14.0,14.34,9.0,Contract,Own,Medical,South,0
21,65763.0,23160.0,711.0,21.0,0.311,0,2,6,20435.0,5.0,8.83,6.0,Salaried,Mortgage,Home improvement,South,0
68,31746.0,15377.0,681.0,2.0,0.415,0,13,6,46022.0,5.0,12.42,17.0,Salaried,Rent,Business,West,0
38,39201.0,33329.0,681.0,15.0,0.219,0,5,0,23004.0,5.0,12.94,11.0,Salaried,Mortgage,Other,South,0
61,61908.0,38219.0,644.0,6.0,0.316,0,8,0,14295.0,8.0,10.07,4.0,Unemployed,Own,Other,North,0
67,30927.0,42309.0,806.0,15.0,0.42,0,7,2,20904.0,3.0,9.03,7.0,Salaried,Rent,Debt consolidation,North,0
50,70770.0,36240.0,726.0,5.0,0.233,2,7,2,47058.0,3.0,14.59,35.0,Salaried,Own,Business,West,0
50,93229.0,45388.0,609.0,4.0,0.195,0,7,5,15198.0,13.0,15.55,12.0,Contract,Rent,Home improvement,South,1
