age,annual_income,loan_amount,credit_score,credit_history_years,debt_to_income_ratio,num_delinquencies,num_open_accounts,recent_credit_inquiries,savings_balance,employment_years,interest_rate,loan_tenure_months,employment_status,rent_or_own,loan_purpose,region,default,default_probability,expected_loss
52,64778.0,20209.0,731.0,4.0,0.213,4,5,0,79641.0,2.0,9.33,30.0,Contract,Own,Debt consolidation,Central,0,0.12635409819119345,1149.0704866556227
42,423369.0,52586.0,701.0,12.0,0.343,0,11,1,19248.0,15.0,12.43,15.0,Salaried,Rent,Medical,Central,0,0.0060206731277200175,142.4714026924282
27,46176.0,16406.0,630.0,7.0,0.237,0,11,1,16108.0,3.0,7.82,10.0,Salaried,Own,Home improvement,East,0,0.01028468768573679,75.928763777489
31,74163.0,10000.0,687.0,10.0,0.276,0,2,2,49603.0,5.0,12.05,44.0,Contract,Rent,Debt consolidation,North,0,0.004551265689923519,20.480695604655835
59,38685.0,28514.0,646.0,4.0,0.294,0,8,6,43131.0,5.0,14.59,32.0,Contract,Own,Business,West,0,0.7925903757378048,10169.964888204495
65,111596.0,10000.0,769.0,2.0,0.609,0,12,3,19087.0,13.0,10.13,10.0,Salaried,Rent,Medical,South,0,0.01259636292960887,56.68363318323992
45,80602.0,24207.0,664.0,6.0,0.438,1,11,0,104220.0,4.0,10.69,11.0,Salaried,Rent,Debt consolidation,South,0,0.022054398426279962,240.2418702172316
68,37285.0,10000.0,647.0,25.0,0.197,0,1,1,39195.0,7.0,10.44,26.0,Salaried,Own,Debt consolidation,South,0,0.0070181262587774495,31.581568164498524
29,53130.0,17921.0,678.0,4.0,0.034,0,8,2,16057.0,7.0,13.09,9.0,Unemployed,Rent,Education,East,0,0.009345981377126663,75.37019951676912
35,134526.0,37310.0,647.0,6.0,0.513,0,5,5,84155.0,3.0,6.55,3.0,Salaried,Rent,Other,North,1,0.5328526082496186,8946.328866206972
66,125925.0,34042.0,703.0,10.0,0.364,4,10,3,42339.0,11.0,15.41,18.0,Salaried,Rent,Business,West,1,0.908053469476857,13910.380293569024
29,29059.0,18250.0,790.0,6.0,0.36,0,11,1,76843.0,6.0,15.12,9.0,Salaried,Own,Debt consolidation,North,0,0.004997051390606583,41.03828454535657
53,48958.0,21195.0,690.0,8.0,0.304,0,2,3,5414.0,7.0,10.06,48.0,Self-employed,Own,Business,North,0,0.005743102343552924,54.7762743772219
31,172261.0,15171.0,639.0,11.0,0.074,0,12,0,6857.0,18.0,12.05,32.0,Self-employed,Mortgage,Debt consolidation,Central,0,0.005226574313098893,35.68156150681049
37,57702.0,17611.0,681.0,5.0,0.135,0,7,3,72576.0,2.0,11.49,33.0,Salaried,Mortgage,Education,West,0,0.0054300104908213236,43.03256163923445
44,69974.0,35245.0,620.0,18.0,0.242,0,10,6,10475.0,4.0,12.32,47.0,Salaried,Rent,Business,West,1,0.8477869885957675,13446.11358587602
38,111281.0,12551.0,848.0,18.0,0.199,0,3,4,24884.0,11.0,10.17,38.0,Salaried,Mortgage,Home improvement,Central,0,0.004500714370434369,25.419809728494798
63,30403.0,13509.0,789.0,4.0,0.393,0,8,3,6247.0,1.0,10.66,29.0,Contract,Mortgage,Other,Central,0,0.006660927034076171,40.49210848650075
68,37728.0,10000.0,759.0,6.0,0.416,2,9,2,103376.0,8.0,9.65,15.0,Salaried,Rent,Other,North,0,0.03957112680642102,178.07007062889457
45,52943.0,35776.0,731.0,9.0,0.475,0,10,2,16288.0,6.0,7.59,40.0,Unemployed,Mortgage,Debt consolidation,West,0,0.010674248864919723,171.8468673261156
46,122706.0,17328.0,681.0,2.0,0.142,4,10,3,20404.0,5.0,12.61,11.0,Contract,Own,Debt consolidation,Central,1,0.8136500025033705,6344.517259520282
23,110843.0,10000.0,682.0,8.0,0.103,0,4,3,21261.0,3.0,10.3,11.0,Salaried,Own,Home improvement,West,0,0.004153563527861626,18.691035875377317
32,93983.0,40813.0,678.0,6.0,0.205,0,4,5,110292.0,10.0,6.56,3.0,Unemployed,Own,Other,Central,0,0.13668372444028434,2510.312780511596
22,58598.0,20419.0,821.0,8.0,0.154,0,1,3,90437.0,5.0,11.65,9.0,Salaried,Rent,Debt consolidation,South,0,0.004318278854725097,39.67872117058429
62,117743.0,12117.0,679.0,4.0,0.31,3,10,0,97193.0,10.0,6.61,18.0,Contract,Rent,Education,South,0,0.07948153784933747,433.38500735418995
32,58165.0,41299.0,659.0,6.0,0.407,0,11,3,48224.0,15.0,11.34,13.0,Salaried,Rent,Home improvement,West,0,0.03636861442331444,675.8943331808084
37,86932.0,16367.0,684.0,2.0,0.323,0,2,0,34401.0,8.0,10.69,42.0,Salaried,Rent,Debt consolidation,South,0,0.003841506462586249,28.29327132291711
62,104466.0,10000.0,718.0,5.0,0.056,2,2,5,20028.0,1.0,11.05,25.0,Salaried,Own,Education,Central,0,0.28863723621862425,1298.8675629838092
55,160854.0,43391.0,498.0,8.0,0.131,0,4,1,130366.0,5.0,14.04,12.0,Salaried,Rent,Debt consolidation,West,1,0.6633092396650508,12951.7430482378
51,61330.0,11261.0,712.0,10.0,0.327,0,4,5,38831.0,1.0,10.48,28.0,Salaried,Rent,Medical,Central,0,0.02345043574628731,118.83391062252362
22,51822.0,203674.0,550.0,2.0,0.403,0,7,3,41624.0,7.0,8.73,39.0,Contract,Own,Other,South,1,0.9460868029368301,86711.97757561017
48,128964.0,15137.0,771.0,3.0,0.236,0,4,0,23233.0,4.0,16.22,4.0,Contract,Rent,Business,Central,0,0.0034802220209111294,23.706054328739295
48,134527.0,10000.0,595.0,10.0,0.147,2,1,1,11707.0,4.0,14.3,19.0,Salaried,Mortgage,Education,North,0,0.36755851144516954,1654.013301503263
36,46917.0,78821.0,646.0,11.0,0.127,0,7,0,43783.0,1.0,9.32,21.0,Salaried,Rent,Other,South,0,0.02754748051384498,977.0939827117987
57,34449.0,20271.0,585.0,5.0,0.049,3,5,1,68062.0,2.0,12.35,6.0,Contract,Rent,Other,East,1,0.7656414762331083,6984.143264124603
66,123682.0,25620.0,789.0,4.0,0.13,1,13,1,48417.0,1.0,13.61,3.0,Salaried,Rent,Medical,East,0,0.005177967027394611,59.69678185883247
33,25644.0,28156.0,689.0,9.0,0.321,0,8,1,7780.0,2.0,14.53,12.0,Salaried,Rent,Debt consolidation,South,0,0.009142979904793284,115.84338398971187
37,24933.0,10000.0,812.0,8.0,0.426,0,12,6,41742.0,5.0,9.41,40.0,Self-employed,Rent,Other,South,0,0.06426344977434859,289.18552398456865
36,54581.0,10000.0,799.0,10.0,0.155,4,1,0,26766.0,4.0,16.9,9.0,Salaried,Mortgage,Debt consolidation,East,0,0.041204212437950576,185.41895597077757
61,63344.0,91540.0,759.0,10.0,0.503,4,9,1,71148.0,9.0,11.32,16.0,Self-employed,Own,Medical,North,1,0.3620930788240128,14915.70019599756
24,33424.0,10000.0,613.0,6.0,0.144,0,10,3,60631.0,10.0,15.61,13.0,Salaried,Rent,Business,North,0,0.07324255661315077,329.59150475917846
64,67645.0,72240.0,699.0,28.0,0.387,2,11,4,40923.0,5.0,11.44,5.0,Salaried,Rent,Education,East,1,0.8723861253125791,28359.52816166132
58,69325.0,31385.0,765.0,13.0,0.095,0,8,0,15441.0,5.0,13.72,4.0,Salaried,Rent,Business,Central,0,0.004023864915246238,56.83005016425144
44,45972.0,24117.0,711.0,6.0,0.357,0,10,6,9058.0,5.0,15.62,14.0,Contract,Own,Other,South,0,0.09460869617748928,1026.755066570629
49,183213.0,14885.0,670.0,6.0,0.496,0,5,5,9894.0,7.0,13.78,3.0,Self-employed,Mortgage,Other,West,0,0.1320810390091116,884.7118195427819
64,75839.0,119486.0,709.0,14.0,0.102,0,6,1,2747.0,6.0,9.7,16.0,Unemployed,Own,Debt consolidation,East,0,0.04970427412059612,2672.534203908097
58,111376.0,12579.0,715.0,4.0,0.268,0,10,0,40960.0,12.0,7.92,6.0,Contract,Rent,Debt consolidation,North,0,0.003680989191987946,20.836423370707365
34,26879.0,12845.0,609.0,12.0,0.096,0,10,0,28560.0,3.0,8.56,6.0,Salaried,Rent,Business,South,0,0.013940785700665259,80.58122654627037
23,26751.0,35036.0,659.0,9.0,0.336,3,5,0,15263.0,9.0,14.79,16.0,Unemployed,Own,Home improvement,South,1,0.7870627857177368,12408.989292182981
53,77114.0,12768.0,726.0,13.0,0.526,0,2,5,67043.0,6.0,9.15,12.0,Contract,Own,Other,East,0,0.03549853372796154,203.96037538737582
28,166071.0,10000.0,738.0,9.0,0.156,0,11,0,34959.0,7.0,7.71,6.0,Salaried,Rent,Medical,South,0,0.0033581995337410024,15.11189790183451
25,34356.0,20262.0,703.0,10.0,0.36,0,10,2,67589.0,10.0,8.43,20.0,Salaried,Rent,Other,Central,0,0.006247571856514581,56.9647354305143
69,64787.0,35449.0,668.0,21.0,0.075,0,7,6,195430.0,4.0,9.38,42.0,Salaried,Own,Debt consolidation,South,0,0.10908381100763216,1740.1104073842987
44,30354.0,86670.0,679.0,17.0,0.182,0,3,3,29405.0,5.0,11.64,10.0,Contract,Rent,Other,Central,0,0.05424010983322323,2115.445643660456
52,40326.0,100996.0,649.0,10.0,0.446,0,6,3,26396.0,12.0,10.41,50.0,Salaried,Own,Home improvement,West,1,0.41474969184271726,18849.626944806183
31,66583.0,10000.0,684.0,9.0,0.184,0,8,1,67838.0,2.0,10.99,9.0,Salaried,Rent,Debt consolidation,South,0,0.0036538816893381485,16.44246760202167
25,45664.0,46273.0,737.0,7.0,0.13,0,8,0,71610.0,11.0,10.26,6.0,Unemployed,Own,Other,West,0,0.008913353328104903,185.6014193481292
24,29201.0,10122.0,824.0,4.0,0.476,0,11,6,20054.0,2.0,10.47,34.0,Contract,Rent,Home improvement,West,0,0.051437245312204276,234.29150867255927
38,28844.0,10508.0,624.0,7.0,0.108,5,10,3,8680.0,4.0,14.9,15.0,Contract,Own,Debt consolidation,East,1,0.9783770873840353,4626.35389540415
21,21220.0,14129.0,760.0,4.0,0.391,3,13,3,30703.0,11.0,10.46,29.0,Contract,Mortgage,Business,West,1,0.4152949948728189,2640.466342151126
41,77817.0,13470.0,711.0,10.0,0.255,0,9,2,66502.0,6.0,14.04,31.0,Contract,Mortgage,Education,North,0,0.003542768895117785,21.474493657756454
36,83172.0,10000.0,602.0,17.0,0.428,0,5,2,53676.0,4.0,8.55,6.0,Unemployed,Rent,Home improvement,East,0,0.1996700102502247,898.5150461260112
46,82943.0,10000.0,685.0,8.0,0.095,0,8,6,16906.0,12.0,8.56,24.0,Salaried,Rent,Medical,East,0,0.05884143787356426,264.78647043103916
49,36314.0,62699.0,680.0,23.0,0.355,3,13,2,120138.0,4.0,12.57,19.0,Salaried,Own,Medical,South,1,0.5878143539559406,16584.917480407585
36,104117.0,41570.0,690.0,5.0,0.304,0,12,0,14907.0,2.0,8.31,12.0,Salaried,Rent,Other,West,0,0.004713250656553602,88.16842340681995
43,88321.0,20934.0,748.0,8.0,0.29,1,8,2,26703.0,6.0,9.82,43.0,Salaried,Rent,Debt consolidation,North,0,0.01111989081060589,104.75270740315067
24,60115.0,10259.0,799.0,4.0,0.305,5,9,1,16881.0,11.0,13.68,34.0,Self-employed,Own,Medical,South,0,0.2185844780093679,1009.1061719541474
35,54926.0,53529.0,761.0,8.0,0.158,1,3,1,40284.0,10.0,8.0,11.0,Self-employed,Rent,Medical,North,0,0.008610307032279404,207.4055063088979
68,41898.0,20211.0,702.0,15.0,0.126,1,6,0,13881.0,10.0,14.76,15.0,Salaried,Rent,Medical,East,0,0.0061288866817256924,55.74191792596109
69,66549.0,13771.0,708.0,4.0,0.11,0,9,3,17883.0,12.0,15.88,21.0,Contract,Rent,Debt consolidation,North,0,0.004120243205101253,25.532941129852208
44,145726.0,10000.0,804.0,2.0,0.439,0,2,1,62531.0,5.0,13.99,26.0,Contract,Mortgage,Other,East,0,0.00446095263751518,20.074286868818312
67,111952.0,31742.0,632.0,10.0,0.234,0,11,0,32951.0,2.0,11.46,11.0,Contract,Rent,Home improvement,South,0,0.012260943480669832,175.1340905835398
45,52004.0,16497.0,758.0,10.0,0.148,0,4,0,32120.0,5.0,11.54,6.0,Salaried,Own,Debt consolidation,North,0,0.003207431592867881,23.810849544393644
27,80518.0,25787.0,627.0,5.0,0.448,0,9,2,65573.0,8.0,7.73,1.0,Salaried,Own,Debt consolidation,North,0,0.022525440886125504,261.38859485873326
63,32670.0,24059.0,606.0,8.0,0.247,0,3,1,39884.0,5.0,6.69,11.0,Contract,Own,Home improvement,Central,0,0.027718337513448665,300.0939670062277
41,89459.0,34152.0,725.0,8.0,0.209,0,1,2,81234.0,5.0,15.31,14.0,Contract,Mortgage,Other,Central,0,0.004227587367062725,64.9712536919668
51,37912.0,24959.0,599.0,3.0,0.347,0,7,0,32320.0,5.0,11.86,16.0,Salaried,Rent,Other,West,0,0.02355614713534175,264.5720443579476
52,87522.0,16871.0,668.0,11.0,0.417,0,7,1,26304.0,15.0,8.08,13.0,Salaried,Own,Home improvement,Central,0,0.0066414451759783935,50.42151970376917
36,306505.0,32147.0,766.0,8.0,0.182,0,12,2,28663.0,12.0,13.15,9.0,Salaried,Mortgage,Home improvement,North,0,0.0034852505356598434,50.418157036435645
56,43761.0,43274.0,640.0,8.0,0.141,4,8,0,33814.0,3.0,13.1,16.0,Salaried,Mortgage,Medical,South,1,0.8089494624513515,15752.915567153903
45,298804.0,67642.0,789.0,7.0,0.241,1,10,3,15213.0,4.0,13.88,11.0,Salaried,Own,Education,South,0,0.015041285642320889,457.84018953804133
38,78421.0,10000.0,566.0,11.0,0.235,0,13,4,39735.0,8.0,7.7,29.0,Unemployed,Own,Business,Central,1,0.9068493834566346,4080.8222255548553
35,39644.0,48844.0,747.0,17.0,0.441,4,8,0,13484.0,4.0,14.23,13.0,Self-employed,Own,Other,Central,0,0.2554494226684717,5614.727220368474
57,38658.0,10000.0,614.0,2.0,0.094,0,6,1,44459.0,11.0,14.98,35.0,Salaried,Own,Medical,Central,0,0.013026487338178145,58.61919302180166
33,219855.0,45399.0,679.0,10.0,0.238,2,13,0,54742.0,4.0,10.59,26.0,Salaried,Mortgage,Debt consolidation,South,0,0.02230227636296991,455.6254700711119
27,78523.0,13623.0,702.0,3.0,0.076,0,9,2,17796.0,5.0,10.7,16.0,Salaried,Rent,Medical,Central,0,0.003741269773786377,22.93529315773132
64,43854.0,39880.0,674.0,10.0,0.38,0,12,5,15618.0,11.0,12.59,27.0,Contract,Rent,Home improvement,East,0,0.1824371326203634,3274.016782005042
37,53535.0,64989.0,676.0,14.0,0.045,0,13,1,6979.0,6.0,10.63,51.0,Salaried,Rent,Debt consolidation,South,0,0.01298600055281115,379.7762354669897
52,75881.0,25197.0,610.0,3.0,0.184,2,12,1,41408.0,14.0,11.54,31.0,Self-employed,Rent,Other,South,0,0.3074928703412565,3486.554034294888
56,59588.0,21258.0,768.0,6.0,0.217,0,11,2,42281.0,9.0,10.81,4.0,Salaried,Own,Debt consolidation,West,0,0.003675517910610916,35.16037188469509
62,72420.0,20459.0,622.0,5.0,0.64,0,9,2,24006.0,5.0,9.08,47.0,Salaried,Own,Business,North,0,0.07266072571421503,668.9546043242063
51,158814.0,15476.0,622.0,8.0,0.477,0,1,1,9744.0,13.0,10.8,17.0,Self-employed,Rent,Business,South,0,0.02487027964130465,173.20160147797384
55,32197.0,51190.0,685.0,27.0,0.335,1,4,2,11976.0,7.0,11.84,47.0,Salaried,Mortgage,Business,Central,0,0.07665913737586037,1765.8815590216318
62,85353.0,20316.0,652.0,24.0,0.221,0,3,1,26660.0,6.0,13.71,14.0,Salaried,Rent,Debt consolidation,South,0,0.006128951152091661,56.03209722265239
67,57521.0,10000.0,736.0,9.0,0.416,5,12,0,186927.0,3.0,10.86,29.0,Salaried,Rent,Medical,East,0,0.6443391655200322,2899.526244840145
23,45503.0,42750.0,661.0,16.0,0.453,0,11,0,20073.0,16.0,10.24,11.0,Salaried,Own,Other,South,0,0.015318967231859753,294.69863212290204
57,107979.0,41099.0,690.0,21.0,0.354,0,6,2,17790.0,8.0,11.16,19.0,Contract,Mortgage,Debt consolidation,South,0,0.0055642467949004485,102.9082405606261
29,26802.0,22750.0,696.0,13.0,0.449,0,1,2,46309.0,3.0,15.6,19.0,Salaried,Mortgage,Business,North,0,0.008401000138858042,86.00523892155921
64,16293.0,12196.0,744.0,8.0,0.289,0,9,2,15616.0,13.0,18.53,39.0,Contract,Rent,Other,North,0,0.011380258934372662,62.45713708362404
23,67744.0,10000.0,661.0,8.0,0.188,3,5,3,17528.0,9.0,14.01,10.0,Self-employed,Rent,Home improvement,North,1,0.8386027462298679,3773.7123580344055
33,55492.0,12222.0,598.0,14.0,0.194,0,7,2,53178.0,3.0,18.23,16.0,Unemployed,Rent,Other,South,0,0.1195128676839322,657.3088209748587
30,28451.0,25568.0,645.0,27.0,0.216,0,5,3,76142.0,11.0,9.55,9.0,Salaried,Rent,Home improvement,East,0,0.027907321805432452,321.0904817645836
50,23370.0,10000.0,753.0,12.0,0.127,0,2,2,90911.0,8.0,10.17,15.0,Contract,Own,Debt consolidation,South,0,0.005094381740591412,22.924717832661354
21,173139.0,30282.0,709.0,2.0,0.573,0,10,6,16803.0,1.0,14.71,16.0,Salaried,Own,Education,East,0,0.139247237042135,1897.5081744494698
21,77239.0,23258.0,670.0,7.0,0.068,0,9,4,73054.0,8.0,12.02,8.0,Unemployed,Mortgage,Debt consolidation,East,0,0.04942443337133945,517.2810621077758
45,60525.0,57841.0,693.0,5.0,0.198,0,10,0,38835.0,8.0,12.13,22.0,Contract,Own,Debt consolidation,South,0,0.008195904141623012,213.3266811550275
68,200263.0,37270.0,675.0,14.0,0.158,0,12,3,5571.0,6.0,13.85,8.0,Salaried,Own,Education,East,0,0.007831285061729141,131.3423974127903
46,105044.0,12806.0,733.0,10.0,0.191,1,1,4,31824.0,4.0,14.27,12.0,Salaried,Own,Debt consolidation,West,0,0.01317699127706449,75.93504763233955
42,158435.0,10000.0,709.0,10.0,0.064,1,13,1,4697.0,12.0,8.28,7.0,Salaried,Rent,Home improvement,South,0,0.005775068308004613,25.98780738602076
53,31289.0,11897.0,675.0,9.0,0.273,0,10,2,28331.0,3.0,13.68,9.0,Salaried,Own,Business,South,0,0.0062875107566528485,33.661131962354524
48,30651.0,62064.0,740.0,3.0,0.343,0,7,0,119549.0,8.0,12.67,1.0,Contract,Own,Debt consolidation,East,0,0.014024731747426881,391.6939280275359
39,84069.0,27468.0,755.0,3.0,0.322,2,9,1,34326.0,5.0,15.61,84.0,Salaried,Rent,Business,Central,0,0.015322931801059437,189.40063082017528
49,75205.0,34475.0,639.0,2.0,0.42,0,6,2,42279.0,2.0,11.98,13.0,Self-employed,Own,Education,South,0,0.01932242336200423,299.76324543229316
21,119052.0,13741.0,640.0,21.0,0.461,0,4,3,13900.0,6.0,9.95,25.0,Self-employed,Rent,Other,Central,0,0.04661960107623602,288.2699722748516
32,24418.0,31684.0,822.0,25.0,0.248,0,13,2,47870.0,8.0,9.62,4.0,Salaried,Mortgage,Education,South,0,0.009191326146311504,131.0480899288802
54,88166.0,10000.0,724.0,13.0,0.271,1,2,0,15911.0,8.0,11.1,42.0,Self-employed,Own,Debt consolidation,West,0,0.004634927958469558,20.85717581311301
37,103166.0,44418.0,782.0,2.0,0.209,0,2,2,9958.0,16.0,11.25,12.0,Salaried,Mortgage,Debt consolidation,East,0,0.005410696472987004,108.14954217171153
23,100197.0,10000.0,739.0,7.0,0.242,1,5,2,42580.0,3.0,10.16,21.0,Contract,Rent,Debt consolidation,East,0,0.008703564109329943,39.16603849198475
27,47874.0,10000.0,715.0,5.0,0.294,0,6,2,49330.0,12.0,17.14,24.0,Salaried,Rent,Other,Central,0,0.004599496798490732,20.697735593208293
63,79637.0,120180.0,572.0,11.0,0.203,0,8,0,55720.0,7.0,8.05,3.0,Salaried,Rent,Home improvement,West,0,0.16568400318259205,8960.35657611776
37,39081.0,24371.0,623.0,3.0,0.439,0,4,1,76112.0,6.0,9.78,15.0,Self-employed,Rent,Other,North,0,0.03398319217353747,372.6919694075768
22,50964.0,23871.0,726.0,10.0,0.5,0,11,0,27996.0,7.0,8.94,40.0,Unemployed,Rent,Medical,West,0,0.009622729350379411,103.36687754530811
56,33738.0,10000.0,640.0,13.0,0.349,0,1,2,79947.0,6.0,9.99,23.0,Contract,Mortgage,Home improvement,West,0,0.012279674850366228,55.25853682664803
46,39448.0,35134.0,682.0,9.0,0.168,1,9,0,31691.0,11.0,10.92,31.0,Salaried,Rent,Other,South,0,0.013080564487089323,206.80764871022834
43,52442.0,42809.0,740.0,13.0,0.193,2,4,5,40213.0,9.0,7.82,19.0,Salaried,Own,Business,South,1,0.4105808331888211,7909.4496995911095
64,45706.0,18968.0,697.0,2.0,0.58,0,4,0,53879.0,6.0,12.38,22.0,Contract,Rent,Education,South,0,0.008494610574649446,72.5065980209778
36,39445.0,42934.0,712.0,10.0,0.225,2,9,4,23405.0,2.0,15.27,12.0,Salaried,Rent,Debt consolidation,East,0,0.4196054975657372,8106.904094619312
49,29296.0,52991.0,766.0,6.0,0.236,0,1,2,13994.0,6.0,9.29,7.0,Contract,Rent,Debt consolidation,Central,0,0.016116403646183674,384.31095552671354
57,176064.0,32673.0,772.0,14.0,0.382,0,6,3,4745.0,10.0,10.96,7.0,Salaried,Rent,Business,Central,0,0.006109412870272277,89.82578101968275
50,45465.0,10000.0,687.0,12.0,0.465,0,8,4,55290.0,7.0,11.95,12.0,Salaried,Own,Debt consolidation,South,0,0.02694566176850432,121.25547795826942
31,71789.0,10000.0,760.0,13.0,0.182,0,1,1,28679.0,10.0,11.94,2.0,Salaried,Rent,Debt consolidation,South,0,0.0033581995337410024,15.11189790183451
54,22756.0,78055.0,637.0,4.0,0.515,1,10,0,8713.0,11.0,10.86,3.0,Salaried,Rent,Education,South,1,0.6131731207230844,21537.55257211816
57,126337.0,23430.0,702.0,1.0,0.062,0,3,0,51111.0,18.0,9.11,26.0,Self-employed,Rent,Medical,North,0,0.003419979556501826,36.058554453977
26,65640.0,23510.0,721.0,8.0,0.091,0,13,6,38526.0,9.0,17.13,1.0,Salaried,Own,Medical,North,0,0.03745992743486243,396.3073022971271
29,46905.0,11805.0,684.0,15.0,0.54,0,13,1,233883.0,2.0,10.65,31.0,Salaried,Rent,Home improvement,South,0,0.008352422876659053,44.37015842653206
54,47130.0,13655.0,678.0,9.0,0.581,0,6,6,25882.0,7.0,7.19,25.0,Salaried,Rent,Home improvement,West,0,0.4431480501887494,2723.0339813973183
26,96585.0,53879.0,628.0,5.0,0.239,0,12,3,9442.0,11.0,11.67,19.0,Salaried,Own,Medical,South,0,0.04720519519042808,1144.5159202492837
64,11799.0,67769.0,688.0,7.0,0.203,1,2,0,105820.0,3.0,14.08,9.0,Self-employed,Own,Debt consolidation,East,0,0.1680918887918365,5126.138645190286
26,38051.0,40051.0,602.0,5.0,0.274,2,11,1,25624.0,9.0,10.56,17.0,Self-employed,Rent,Business,East,1,0.6987378976438997,12593.318192341123
68,56078.0,33312.0,683.0,15.0,0.26,2,11,4,27600.0,4.0,13.71,29.0,Salaried,Rent,Debt consolidation,East,0,0.5564067659734043,8340.75998464772
53,55724.0,35241.0,693.0,12.0,0.175,0,2,2,38370.0,7.0,10.94,27.0,Salaried,Own,Business,East,0,0.005678940478770518,90.05919363555833
42,237500.0,20894.0,731.0,9.0,0.382,0,1,2,25048.0,3.0,16.39,16.0,Salaried,Mortgage,Debt consolidation,Central,0,0.004071622174447779,38.28261317081035
34,49728.0,10000.0,625.0,5.0,0.219,0,7,5,117529.0,2.0,15.53,24.0,Self-employed,Mortgage,Education,South,1,0.5666430802071964,2549.893860932384
37,103221.0,10000.0,709.0,9.0,0.273,1,3,2,31257.0,25.0,11.21,24.0,Salaried,Own,Debt consolidation,West,0,0.0111918275560816,50.363224002367204
57,162172.0,59046.0,721.0,3.0,0.424,1,11,0,30171.0,8.0,8.58,14.0,Salaried,Own,Medical,Central,0,0.011036953190820974,293.25957214734683
57,86581.0,21489.0,689.0,10.0,0.239,0,8,0,16648.0,4.0,15.14,24.0,Salaried,Rent,Business,West,0,0.0036581753256383956,35.37473830768957
31,41332.0,31502.0,715.0,6.0,0.317,3,11,2,18488.0,3.0,14.71,25.0,Salaried,Rent,Medical,Central,0,0.24537509206371014,3478.4127675859486
47,29541.0,25798.0,705.0,9.0,0.418,0,6,0,24559.0,9.0,11.26,12.0,Contract,Rent,Home improvement,South,0,0.0075021430495401395,87.09312887641643
69,90218.0,26799.0,547.0,5.0,0.375,0,12,2,98449.0,7.0,13.15,14.0,Salaried,Rent,Other,East,1,0.3999098556546785,4822.732899760379
33,147970.0,28530.0,639.0,8.0,0.168,0,1,1,32216.0,10.0,5.72,18.0,Salaried,Own,Debt consolidation,South,0,0.007273089048490458,93.37555374904474
54,80844.0,37162.0,808.0,11.0,0.278,0,10,0,14022.0,6.0,9.61,55.0,Self-employed,Own,Debt consolidation,North,0,0.003837060168703048,64.1667734952042
29,117995.0,12386.0,726.0,5.0,0.494,2,7,3,12205.0,4.0,13.29,13.0,Unemployed,Mortgage,Education,South,1,0.38188773537736265,2128.5276706728064
61,249090.0,53466.0,657.0,9.0,0.267,0,1,4,4496.0,6.0,13.41,34.0,Salaried,Mortgage,Debt consolidation,Central,1,0.05185173516182581,1247.5371924729807
29,94898.0,12666.0,710.0,2.0,0.382,0,4,6,131626.0,8.0,11.89,26.0,Salaried,Mortgage,Other,West,0,0.09827814370331284,560.1559356657722
