customer_id,age,gender,marital_status,education,employment_type,region,city_tier,residency_type,annual_income,monthly_income,monthly_expenses,savings_balance,existing_debt,loan_amount,tenure_months,interest_rate,credit_history_years,num_active_accounts,num_open_loans,credit_utilization,delinquency_30,delinquency_60,delinquency_90,recent_inquiries,repayment_ratio,avg_balance,txn_count_month,cashflow_stability,salary_credit_flag,overdraft_usage,collateral_flag,collateral_value,kyc_doc_quality,kyc_completion,kyc_risk_score,kyc_status,bureau_score,credit_score_band,dti,affordability_ratio,default_probability,risk_band,approval_status,loan_status,default
CUST009121,50,Male,Single,Bachelor,Self-employed,West,Tier2,Rent,97668.0,8139.0,4281.95,17999.37,17871.37,23727.12,53,7.4,16,7,4,0.458,0,0,0,2,1.897,24231.64,38,0.635,1,1,0,0.0,Average,Complete,0.621,Review,813.0,Excellent,0.426,0.474,0.062,Low,Rejected,Performing,0
CUST009122,65,Male,Married,Associate,Unemployed,South,Tier3,Rent,61584.0,5132.0,4077.77,11126.1,8567.52,17448.74,31,10.01,4,7,4,0.463,0,0,0,1,1.255,11198.61,11,0.773,0,0,1,29780.0,Good,Partial,0.698,Rejected,743.0,Very Good,0.422,0.205,0.106,Low,Rejected,Performing,0
CUST009123,65,Other,Single,Associate,Contract,West,Tier2,Rent,90946.0,7578.83,3676.65,4183.93,52825.2,38427.83,7,6.11,24,7,0,0.287,1,0,0,3,2.058,5443.66,60,0.807,1,0,0,0.0,Poor,Complete,0.759,Rejected,838.0,Excellent,1.003,0.515,0.521,High,Rejected,At Risk,0
CUST009124,31,Male,Single,Bachelor,Contract,West,Tier3,Own,61693.0,5141.08,3031.1,13512.04,32128.62,31385.81,30,5.04,1,1,3,0.459,1,0,0,1,1.693,17255.66,126,0.95,1,3,1,47187.0,Good,Pending,0.62,Review,745.0,Very Good,1.03,0.41,0.627,High,Rejected,At Risk,0
CUST009125,21,Male,Married,Bachelor,Salaried,North,Tier2,Family,42912.0,3576.0,1950.53,11242.56,18999.54,23944.21,25,9.25,24,12,4,0.492,0,0,0,1,1.825,13337.77,102,0.717,1,0,0,0.0,Good,Partial,0.731,Rejected,850.0,Excellent,1.001,0.455,0.186,Low,Rejected,Performing,0
CUST009126,33,Female,Married,Master,Self-employed,North,Tier2,Rent,52527.0,4377.25,3030.58,4111.28,8016.82,7032.08,78,5.0,11,6,2,0.103,0,0,0,1,1.442,6075.63,116,0.577,1,1,0,0.0,Good,Complete,0.692,Rejected,804.0,Excellent,0.286,0.308,0.006,Low,Rejected,Performing,0
CUST009127,60,Male,Married,Associate,Contract,North,Tier1,Rent,53502.0,4458.5,2826.79,12819.96,34473.33,12848.0,36,10.07,17,9,4,0.145,0,0,0,1,1.572,12045.67,48,0.539,1,0,1,18444.0,Good,Complete,0.496,Review,850.0,Excellent,0.884,0.366,0.128,Low,Rejected,Performing,0
CUST009128,57,Male,Single,Associate,Self-employed,South,Tier2,Rent,70715.0,5892.92,3765.23,3457.24,16481.01,8284.9,30,11.57,17,3,4,0.643,0,0,0,1,1.56,2319.19,27,0.682,1,0,0,0.0,Average,Complete,0.667,Rejected,850.0,Excellent,0.35,0.361,0.241,Low,Rejected,Performing,0
CUST009129,25,Male,Single,Bachelor,Salaried,West,Tier1,Family,67321.0,5610.08,3795.8,15733.81,1828.7,30477.2,14,11.94,23,4,2,0.508,0,0,0,3,1.473,19053.49,133,0.554,1,0,1,48737.0,Average,Complete,0.931,Rejected,850.0,Excellent,0.48,0.323,0.417,Medium,Rejected,Performing,0
CUST009130,28,Female,Single,PhD,Salaried,North,Tier3,Own,49336.0,4111.33,3253.18,6397.5,15650.11,16765.99,20,7.67,4,11,2,0.147,1,0,0,0,1.261,3556.77,37,0.485,0,0,0,0.0,Good,Complete,0.535,Review,773.0,Very Good,0.657,0.209,0.49,Medium,Rejected,At Risk,0
CUST009131,46,Male,Married,Associate,Salaried,South,Tier2,Rent,32547.0,2712.25,2239.58,6890.83,15603.38,28169.13,15,8.19,3,6,3,0.529,0,0,0,2,1.207,7648.03,117,0.404,0,0,0,0.0,Average,Complete,0.632,Review,751.0,Very Good,1.345,0.174,0.618,High,Rejected,At Risk,0
CUST009132,50,Female,Single,Associate,Unemployed,West,Tier1,Rent,122165.0,10180.42,7064.76,5023.53,52510.33,97436.57,81,6.26,29,9,1,0.491,0,0,0,3,1.44,3306.92,25,0.624,1,0,1,206815.0,Good,Complete,0.424,Review,850.0,Excellent,1.227,0.306,0.889,Critical,Rejected,Defaulted,1
CUST009133,65,Female,Single,Master,Contract,North,Tier2,Rent,82753.0,6896.08,3193.06,4780.42,30853.91,35830.96,44,11.83,18,6,4,0.229,0,0,0,1,2.152,3174.39,114,0.862,1,1,0,0.0,Good,Partial,0.744,Rejected,822.0,Excellent,0.806,0.537,0.191,Low,Rejected,Performing,0
CUST009134,54,Female,Married,Associate,Unemployed,East,Tier2,Own,65016.0,5418.0,3633.49,13558.99,9404.34,33647.95,30,9.56,13,2,1,0.452,0,0,1,4,1.487,9838.22,96,0.858,0,0,0,0.0,Good,Complete,0.467,Review,729.0,Good,0.662,0.329,0.938,Critical,Rejected,Defaulted,1
CUST009135,30,Male,Married,Associate,Salaried,South,Tier1,Rent,88394.0,7366.17,3541.15,3361.97,2556.93,10946.42,6,14.45,21,7,1,0.234,0,0,0,2,2.072,3688.71,126,0.44,1,1,0,0.0,Average,Complete,0.56,Review,850.0,Excellent,0.153,0.519,0.087,Low,Rejected,Performing,0
CUST009136,22,Female,Married,PhD,Salaried,North,Tier2,Own,91531.0,7627.58,4590.01,4837.17,14818.05,64483.81,26,6.03,16,8,4,0.538,2,0,0,0,1.66,5758.28,139,0.672,1,0,0,0.0,Good,Complete,0.499,Review,825.0,Excellent,0.866,0.398,0.186,Low,Rejected,Performing,0
CUST009137,49,Female,Single,Master,Self-employed,South,Tier3,Rent,70643.0,5886.92,4337.68,16873.99,32012.04,31106.72,66,8.85,13,9,4,0.243,0,0,0,0,1.354,12322.64,42,0.902,1,1,0,0.0,Good,Complete,0.474,Review,812.0,Excellent,0.893,0.263,0.083,Low,Rejected,Performing,0
CUST009138,45,Female,Single,Associate,Salaried,West,Tier2,Own,41630.0,3469.17,2565.78,5763.46,4470.35,7013.04,54,13.12,1,1,1,0.193,0,0,1,3,1.345,6522.62,116,0.657,1,0,0,0.0,Good,Complete,0.648,Review,745.0,Very Good,0.276,0.26,0.302,Medium,Rejected,Performing,0
CUST009139,62,Male,Divorced,PhD,Self-employed,East,Tier3,Rent,47499.0,3958.25,2195.46,8118.94,28309.96,32480.47,7,14.71,16,10,4,0.27,0,0,0,4,1.791,7987.63,96,0.719,1,0,1,78520.0,Average,Complete,0.612,Review,789.0,Very Good,1.28,0.445,0.572,High,Rejected,At Risk,0
CUST009140,46,Female,Married,Master,Salaried,West,Tier3,Rent,111997.0,9333.08,6257.72,36658.3,47837.04,41629.97,43,12.02,11,7,1,0.293,0,0,0,2,1.489,29890.67,144,0.664,1,0,1,90351.0,Good,Complete,0.659,Rejected,818.0,Excellent,0.799,0.33,0.176,Low,Rejected,Performing,0
CUST009141,43,Female,Married,PhD,Salaried,South,Tier2,Own,34817.0,2901.42,1604.45,8007.95,17786.5,24913.91,48,5.1,30,9,3,0.359,0,0,0,3,1.803,9466.08,25,0.543,0,0,0,0.0,Good,Partial,0.621,Review,850.0,Excellent,1.226,0.447,0.827,Critical,Rejected,Defaulted,1
CUST009142,34,Female,Married,Associate,Salaried,West,Tier2,Rent,51882.0,4323.5,3435.91,8534.33,32396.7,10126.7,40,10.79,0,11,4,0.228,0,0,0,1,1.254,8412.34,146,0.781,1,1,0,0.0,Good,Complete,0.34,Approved,741.0,Very Good,0.82,0.205,0.047,Low,Rejected,Performing,0
CUST009143,24,Male,Married,Bachelor,Unemployed,North,Tier1,Rent,93415.0,7784.58,5608.11,25074.69,42156.33,27240.39,16,7.39,27,2,0,0.23,1,0,0,1,1.386,15221.09,78,0.913,1,1,0,0.0,Good,Complete,0.644,Review,850.0,Excellent,0.743,0.28,0.369,Medium,Rejected,Performing,0
CUST009144,60,Female,Divorced,Associate,Self-employed,North,Tier1,Own,43060.0,3588.33,2796.2,14665.89,10123.94,9844.35,15,11.56,5,8,4,0.188,1,0,0,2,1.278,20310.26,19,0.598,0,0,0,0.0,Good,Complete,0.48,Review,772.0,Very Good,0.464,0.221,0.09,Low,Rejected,Performing,0
CUST009145,58,Female,Single,Bachelor,Self-employed,West,Tier2,Rent,59503.0,4958.58,3481.48,13429.83,18438.29,28782.42,83,9.53,5,1,2,0.658,0,0,0,0,1.42,10387.11,136,0.822,1,0,0,0.0,Good,Complete,0.805,Rejected,817.0,Excellent,0.794,0.298,0.245,Low,Rejected,Performing,0
CUST009146,28,Female,Single,Bachelor,Contract,West,Tier1,Family,46107.0,3842.25,1764.83,13587.6,16210.56,37842.81,68,14.4,11,1,2,0.524,0,0,0,1,2.16,7408.96,86,0.82,1,1,1,58472.0,Good,Complete,0.472,Review,781.0,Very Good,1.172,0.541,0.427,Medium,Rejected,Performing,0
CUST009147,52,Female,Single,Associate,Contract,West,Tier2,Own,72835.0,6069.58,3214.19,24123.62,33230.55,61752.48,15,16.17,17,12,3,0.339,0,0,0,1,1.879,12575.09,74,0.871,1,0,0,0.0,Good,Complete,0.756,Rejected,850.0,Excellent,1.304,0.47,0.156,Low,Rejected,Performing,0
CUST009148,37,Female,Married,Associate,Self-employed,West,Tier3,Family,33937.0,2828.08,2271.1,1191.93,2887.94,22153.2,68,14.44,19,2,3,0.411,1,0,0,0,1.237,1028.24,109,0.725,0,0,0,0.0,Good,Complete,0.527,Review,847.0,Excellent,0.738,0.197,0.086,Low,Rejected,Performing,0
CUST009149,40,Male,Single,Bachelor,Salaried,East,Tier1,Rent,87603.0,7300.25,3679.46,19528.56,21884.77,17120.8,79,7.92,30,7,4,0.368,0,0,0,1,1.98,23039.25,14,0.643,1,1,0,0.0,Average,Complete,0.612,Review,850.0,Excellent,0.445,0.496,0.01,Low,Rejected,Performing,0
CUST009150,59,Male,Single,High School,Salaried,West,Tier3,Rent,68440.0,5703.33,4179.82,11301.8,43872.45,27325.9,10,9.96,12,1,0,0.481,0,0,0,2,1.361,11608.32,28,0.796,1,0,0,0.0,Good,Complete,0.486,Review,848.0,Excellent,1.04,0.267,0.442,Medium,Rejected,Performing,0
CUST009151,58,Male,Married,PhD,Contract,North,Tier2,Rent,40241.0,3353.42,1771.51,11603.0,19910.62,13372.92,21,8.54,0,1,2,0.484,0,0,0,2,1.884,12440.36,47,0.548,1,0,0,0.0,Good,Partial,0.733,Rejected,744.0,Very Good,0.827,0.472,0.731,High,Rejected,At Risk,0
CUST009152,29,Female,Married,Master,Salaried,West,Tier3,Rent,31991.0,2665.92,1384.75,10076.96,19751.05,24930.92,16,12.47,10,1,0,0.253,0,0,0,4,1.908,7661.44,88,0.916,1,0,1,31937.0,Good,Complete,0.426,Review,817.0,Excellent,1.397,0.481,0.788,Critical,Rejected,At Risk,0
CUST009153,34,Male,Single,Bachelor,Salaried,East,Tier2,Own,95180.0,7931.67,3671.39,8109.39,45037.37,71978.7,9,5.0,17,2,4,0.26,2,0,0,2,2.157,10968.88,109,0.598,1,0,0,0.0,Good,Complete,0.412,Review,850.0,Excellent,1.229,0.537,0.955,Critical,Rejected,Defaulted,1
CUST009154,57,Female,Divorced,Bachelor,Unemployed,West,Tier2,Own,55193.0,4599.42,2905.31,13668.12,11721.55,43607.54,63,9.82,6,12,1,0.257,0,0,0,2,1.578,19127.29,111,0.756,1,1,0,0.0,Good,Complete,0.452,Review,752.0,Very Good,1.002,0.368,0.315,Medium,Rejected,Performing,0
CUST009155,62,Other,Single,PhD,Self-employed,East,Tier3,Rent,21716.0,1809.67,865.88,5304.59,242.3,7139.55,81,5.0,24,2,0,0.179,0,0,0,0,2.078,4267.25,60,0.752,1,0,1,6577.0,Poor,Complete,0.778,Rejected,850.0,Excellent,0.34,0.522,0.037,Low,Rejected,Performing,0
CUST009156,24,Female,Married,Bachelor,Self-employed,West,Tier3,Rent,46593.0,3882.75,2783.96,11890.34,24575.82,28634.63,36,11.0,4,6,4,0.283,2,0,0,0,1.389,13701.81,91,0.658,0,0,0,0.0,Average,Complete,0.547,Review,737.0,Good,1.142,0.283,0.261,Medium,Rejected,Performing,0
CUST009157,58,Female,Married,Bachelor,Contract,East,Tier3,Rent,142440.0,11870.0,9705.68,10711.54,47959.12,119237.4,38,11.76,30,9,0,0.266,1,0,0,2,1.222,14682.62,47,0.772,1,0,0,0.0,Good,Complete,0.499,Review,850.0,Excellent,1.174,0.182,0.76,Critical,Rejected,At Risk,0
CUST009158,43,Female,Married,High School,Salaried,North,Tier3,Own,32676.0,2723.0,2233.21,4496.51,12490.82,24821.43,38,9.0,29,1,1,0.356,0,0,0,1,1.214,3195.85,90,0.671,1,0,1,28011.0,Good,Complete,0.651,Rejected,850.0,Excellent,1.142,0.18,0.385,Medium,Rejected,Performing,0
CUST009159,47,Male,Married,PhD,Unemployed,East,Tier2,Rent,60935.0,5077.92,4138.55,16239.42,6475.3,37093.75,24,7.09,27,10,0,0.369,0,2,0,2,1.225,9592.06,124,0.768,1,0,0,0.0,Good,Complete,0.406,Review,850.0,Excellent,0.715,0.185,0.822,Critical,Rejected,At Risk,0
CUST009160,24,Female,Married,High School,Salaried,West,Tier2,Own,86700.0,7225.0,4907.0,25419.05,25863.57,38222.03,80,12.17,8,8,2,0.692,0,0,0,1,1.469,33199.34,145,0.832,0,2,0,0.0,Good,Complete,0.456,Review,725.0,Good,0.739,0.321,0.373,Medium,Rejected,Performing,0
CUST009161,51,Female,Married,Master,Self-employed,East,Tier3,Own,45975.0,3831.25,3201.91,13745.59,1724.7,18641.24,72,6.49,17,12,4,0.175,0,0,0,1,1.194,18085.05,80,0.99,1,1,1,45612.0,Good,Complete,0.642,Review,850.0,Excellent,0.443,0.164,0.067,Low,Rejected,Performing,0
CUST009162,51,Female,Married,Bachelor,Salaried,West,Tier3,Rent,31994.0,2666.17,1782.21,3397.71,3186.76,26587.83,80,13.0,18,12,1,0.17,1,1,0,2,1.485,2418.64,48,0.691,1,0,1,51367.0,Good,Complete,0.464,Review,822.0,Excellent,0.931,0.332,0.842,Critical,Rejected,Defaulted,1
CUST009163,50,Male,Divorced,Bachelor,Student,East,Tier2,Rent,62706.0,5225.5,2678.36,16195.81,5045.23,48020.43,72,5.0,18,10,1,0.147,0,0,0,1,1.947,15115.53,27,0.498,1,0,1,67203.0,Good,Pending,0.874,Rejected,850.0,Excellent,0.846,0.487,0.315,Medium,Rejected,Performing,0
CUST009164,56,Male,Divorced,Bachelor,Salaried,South,Tier2,Family,52864.0,4405.33,2961.98,2165.79,16729.91,27396.48,69,8.44,9,3,0,0.151,1,0,0,3,1.483,1835.88,139,0.79,0,0,1,38134.0,Good,Complete,0.461,Review,815.0,Excellent,0.835,0.328,0.239,Low,Rejected,Performing,0
CUST009165,63,Female,Married,Associate,Salaried,South,Tier2,Rent,45033.0,3752.75,2525.97,11225.72,24463.65,37570.93,32,14.05,23,10,3,0.172,0,0,0,2,1.477,14151.83,116,0.889,1,0,0,0.0,Good,Complete,0.401,Review,837.0,Excellent,1.378,0.327,0.697,High,Rejected,At Risk,0
CUST009166,59,Female,Married,PhD,Unemployed,South,Tier3,Family,71250.0,5937.5,4084.51,7791.84,41646.81,15799.54,76,13.5,3,11,0,0.319,0,0,0,2,1.449,6862.87,144,0.577,1,0,1,29189.0,Good,Complete,0.538,Review,795.0,Very Good,0.806,0.312,0.38,Medium,Rejected,Performing,0
CUST009167,54,Female,Single,Associate,Salaried,East,Tier3,Rent,122077.0,10173.08,6640.26,34855.76,36615.22,13608.52,17,9.82,19,12,0,0.257,0,0,0,3,1.53,25753.42,124,0.796,1,0,0,0.0,Poor,Complete,0.692,Rejected,850.0,Excellent,0.411,0.347,0.367,Medium,Rejected,Performing,0
CUST009168,65,Male,Married,Associate,Self-employed,South,Tier1,Rent,40277.0,3356.42,2441.16,12049.8,2807.4,35053.99,26,5.73,24,2,0,0.068,0,3,0,0,1.372,9626.6,93,0.803,1,0,1,68549.0,Good,Complete,0.45,Review,842.0,Excellent,0.94,0.273,0.78,Critical,Rejected,At Risk,0
CUST009169,51,Female,Single,Master,Salaried,South,Tier2,Rent,60723.0,5060.25,3900.3,7337.75,12247.18,7657.96,41,15.51,28,2,2,0.604,0,0,0,2,1.292,5925.28,127,0.783,1,0,0,0.0,Good,Complete,0.563,Review,850.0,Excellent,0.328,0.229,0.609,High,Rejected,At Risk,0
CUST009170,51,Female,Single,Associate,Salaried,East,Tier2,Rent,76013.0,6334.42,4828.08,22290.18,44415.49,23784.97,39,9.67,14,10,1,0.086,0,0,1,2,1.309,15365.62,94,0.776,1,1,0,0.0,Good,Complete,0.615,Review,819.0,Excellent,0.897,0.238,0.377,Medium,Rejected,Performing,0
CUST009171,45,Female,Married,High School,Salaried,North,Tier3,Rent,64100.0,5341.67,3951.57,8794.25,30300.53,15330.35,76,10.07,11,4,1,0.391,0,0,0,5,1.348,5266.71,46,0.876,1,0,0,0.0,Good,Complete,0.594,Review,803.0,Excellent,0.712,0.26,0.73,High,Rejected,At Risk,0
CUST009172,55,Female,Married,High School,Salaried,North,Tier3,Rent,30086.0,2507.17,1587.38,5129.98,17068.78,2428.58,81,12.15,25,8,0,0.378,1,0,0,3,1.567,5457.07,34,0.591,0,1,0,0.0,Good,Complete,0.589,Review,830.0,Excellent,0.648,0.367,0.336,Medium,Rejected,Performing,0
CUST009173,24,Male,Single,Associate,Contract,North,Tier1,Rent,45586.0,3798.83,1740.5,14995.07,237.12,20461.54,68,10.36,24,12,4,0.611,0,0,0,1,2.17,10115.41,9,0.99,1,1,0,0.0,Good,Pending,0.886,Rejected,850.0,Excellent,0.454,0.542,0.096,Low,Rejected,Performing,0
CUST009174,43,Male,Married,Master,Student,South,Tier1,Family,51389.0,4282.42,2841.33,15700.66,7298.53,17572.55,70,10.22,24,8,1,0.263,0,0,0,0,1.502,9004.96,99,0.819,1,1,1,16155.0,Average,Complete,0.758,Rejected,850.0,Excellent,0.484,0.337,0.609,High,Rejected,At Risk,0
CUST009175,40,Female,Single,Bachelor,Salaried,East,Tier1,Rent,52866.0,4405.5,3442.9,15998.97,31569.75,35217.83,75,9.36,5,9,2,0.473,0,0,0,3,1.276,21097.8,60,0.612,1,1,1,47036.0,Poor,Pending,0.899,Rejected,770.0,Very Good,1.263,0.218,0.866,Critical,Rejected,Defaulted,1
CUST009176,62,Male,Married,High School,Self-employed,East,Tier1,Rent,123129.0,10260.75,7994.5,26369.24,25358.46,78547.46,21,15.5,15,6,2,0.549,0,0,0,0,1.281,13302.33,150,0.856,0,3,0,0.0,Good,Pending,0.721,Rejected,804.0,Excellent,0.844,0.221,0.731,High,Rejected,At Risk,0
CUST009177,24,Female,Single,Bachelor,Unemployed,South,Tier2,Rent,24289.0,2024.08,1127.71,2366.02,12283.58,9705.74,49,5.79,15,4,4,0.066,0,0,0,1,1.786,2001.2,49,0.474,1,0,1,14122.0,Good,Complete,0.532,Review,773.0,Very Good,0.905,0.443,0.292,Medium,Rejected,Performing,0
CUST009178,49,Male,Married,Bachelor,Salaried,West,Tier1,Rent,123897.0,10324.75,8540.99,26293.1,3210.67,44830.21,53,7.95,5,10,0,0.378,0,0,0,3,1.208,16059.68,91,0.569,1,0,1,100297.0,Average,Complete,0.9,Rejected,749.0,Very Good,0.388,0.173,0.374,Medium,Rejected,Performing,0
CUST009179,29,Female,Married,Master,Unemployed,North,Tier3,Rent,37050.0,3087.5,2442.27,5736.73,14218.93,32891.57,51,13.65,1,12,2,0.252,1,0,0,1,1.257,6991.37,116,0.673,1,0,0,0.0,Average,Complete,0.59,Review,709.0,Good,1.272,0.209,0.699,High,Rejected,At Risk,0
CUST009180,60,Male,Married,Bachelor,Salaried,South,Tier3,Rent,36852.0,3071.0,2334.25,7375.25,522.88,6315.47,20,7.97,10,1,2,0.428,0,0,0,3,1.311,6107.66,125,0.68,1,0,1,12482.0,Good,Pending,0.73,Rejected,822.0,Excellent,0.186,0.24,0.381,Medium,Rejected,Performing,0
CUST009181,59,Female,Single,Associate,Salaried,West,Tier2,Own,44601.0,3716.75,1691.12,6128.95,7852.85,28048.37,80,9.65,8,3,2,0.302,0,0,0,3,2.185,3533.54,81,0.823,0,0,1,45035.0,Good,Partial,0.727,Rejected,738.0,Good,0.805,0.545,0.723,High,Rejected,At Risk,0
CUST009182,31,Female,Married,PhD,Contract,East,Tier1,Rent,93392.0,7782.67,4033.23,28471.3,2109.23,12700.68,28,13.25,10,2,4,0.179,0,0,0,2,1.923,17716.58,68,0.741,1,0,0,0.0,Good,Complete,0.584,Review,850.0,Excellent,0.159,0.482,0.058,Low,Rejected,Performing,0
CUST009183,60,Male,Married,Associate,Salaried,North,Tier2,Family,89982.0,7498.5,4325.62,6652.3,12417.28,43144.04,28,10.98,20,6,4,0.16,2,0,0,2,1.729,8440.55,105,0.652,1,0,0,0.0,Good,Partial,0.706,Rejected,850.0,Excellent,0.617,0.423,0.901,Critical,Rejected,Defaulted,1
CUST009184,43,Female,Single,PhD,Salaried,East,Tier1,Own,51980.0,4331.67,2551.57,16125.93,33663.41,24763.92,75,13.54,13,11,4,0.364,0,0,1,3,1.689,20383.11,92,0.885,1,0,0,0.0,Poor,Complete,0.667,Rejected,755.0,Very Good,1.124,0.411,0.77,Critical,Rejected,At Risk,0
CUST009185,64,Female,Single,Associate,Salaried,West,Tier2,Rent,50534.0,4211.17,2900.15,12639.56,19584.5,43810.79,46,5.63,25,10,1,0.211,0,0,0,3,1.449,10701.24,9,0.679,1,0,0,0.0,Good,Complete,0.546,Review,850.0,Excellent,1.255,0.311,0.355,Medium,Rejected,Performing,0
CUST009186,53,Female,Married,Bachelor,Salaried,South,Tier3,Rent,55139.0,4594.92,3487.05,8151.39,24927.42,38052.55,63,12.77,10,8,3,0.43,0,0,0,1,1.313,8096.14,15,0.629,1,1,1,79376.0,Good,Complete,0.494,Review,825.0,Excellent,1.142,0.241,0.302,Medium,Rejected,Performing,0
CUST009187,22,Other,Single,High School,Self-employed,East,Tier2,Family,57643.0,4803.58,4080.42,18099.43,24758.89,13383.12,67,9.16,28,11,1,0.105,1,0,0,1,1.175,21508.12,84,0.691,1,1,1,15148.0,Good,Complete,0.481,Review,850.0,Excellent,0.662,0.151,0.065,Low,Rejected,Performing,0
CUST009188,30,Female,Single,Master,Self-employed,East,Tier3,Own,57386.0,4782.17,3261.71,3815.57,3952.24,39585.16,64,5.0,2,1,0,0.138,0,0,0,1,1.464,4506.5,74,0.923,0,1,0,0.0,Good,Complete,0.384,Review,733.0,Good,0.759,0.318,0.205,Low,Rejected,Performing,0
CUST009189,39,Female,Married,Bachelor,Salaried,South,Tier3,Rent,98649.0,8220.75,5001.33,10632.61,49640.62,11835.15,81,13.21,10,8,2,0.383,0,0,0,1,1.639,14232.46,126,0.66,1,0,0,0.0,Good,Complete,0.485,Review,812.0,Excellent,0.623,0.392,0.117,Low,Rejected,Performing,0
CUST009190,30,Female,Married,Master,Contract,North,Tier1,Own,68476.0,5706.33,2903.69,9199.95,2633.93,13821.8,34,8.32,3,6,0,0.113,1,0,0,3,1.96,7209.59,103,0.717,1,0,0,0.0,Good,Complete,0.476,Review,727.0,Good,0.24,0.491,0.206,Low,Rejected,Performing,0
CUST009191,26,Female,Married,Master,Unemployed,East,Tier3,Rent,86689.0,7224.08,3688.7,27884.48,51127.31,14936.19,49,11.83,4,7,1,0.097,1,0,0,1,1.952,40644.64,133,0.788,1,1,0,0.0,Good,Partial,0.731,Rejected,727.0,Good,0.762,0.489,0.705,High,Rejected,At Risk,0
CUST009192,65,Female,Divorced,High School,Unemployed,West,Tier3,Own,41108.0,3425.67,1544.39,13615.93,8984.04,26230.82,23,7.78,17,10,1,0.137,1,0,0,0,2.207,9405.5,103,0.697,1,0,0,0.0,Average,Complete,0.845,Rejected,828.0,Excellent,0.857,0.549,0.26,Medium,Rejected,Performing,0
CUST009193,60,Male,Married,High School,Self-employed,South,Tier2,Own,30882.0,2573.5,1262.06,763.62,14653.34,14381.86,27,8.66,11,8,2,0.245,0,0,0,2,2.025,956.55,68,0.708,1,0,0,0.0,Good,Complete,0.415,Review,839.0,Excellent,0.94,0.51,0.64,High,Rejected,At Risk,0
CUST009194,40,Female,Single,Master,Self-employed,North,Tier2,Family,57176.0,4764.67,2523.26,14917.83,36537.25,31915.8,51,10.26,10,4,4,0.163,0,1,0,0,1.881,19295.81,135,0.816,1,0,1,42308.0,Good,Complete,0.438,Review,796.0,Very Good,1.197,0.47,0.087,Low,Rejected,Performing,0
CUST009195,30,Female,Single,Bachelor,Unemployed,North,Tier3,Rent,91412.0,7617.67,3625.66,25291.19,7746.3,70202.01,64,11.59,15,8,3,0.351,0,0,0,2,2.094,20209.26,112,0.715,1,0,0,0.0,Poor,Complete,0.726,Rejected,794.0,Very Good,0.853,0.524,0.837,Critical,Rejected,Defaulted,1
CUST009196,29,Male,Single,Master,Salaried,South,Tier2,Rent,64439.0,5369.92,3447.46,5413.7,9613.72,13928.2,45,5.94,1,3,2,0.501,0,1,0,2,1.555,2935.19,131,0.663,1,0,1,31123.0,Average,Complete,0.865,Rejected,735.0,Good,0.365,0.358,0.496,Medium,Rejected,At Risk,0
CUST009197,62,Male,Married,Bachelor,Contract,North,Tier3,Own,63483.0,5290.25,4493.85,16853.2,12044.18,37033.04,15,10.53,16,10,1,0.391,0,0,0,4,1.174,22669.02,146,0.543,0,0,0,0.0,Good,Complete,0.503,Review,797.0,Very Good,0.773,0.151,0.912,Critical,Rejected,Defaulted,1
CUST009198,35,Female,Married,Master,Self-employed,West,Tier2,Rent,60637.0,5053.08,3174.83,6899.99,21357.67,16640.03,9,10.06,7,5,3,0.118,1,0,0,4,1.587,4819.29,73,0.661,1,0,0,0.0,Good,Partial,0.796,Rejected,755.0,Very Good,0.627,0.372,0.679,High,Rejected,At Risk,0
CUST009199,21,Female,Divorced,Bachelor,Contract,West,Tier2,Rent,47178.0,3931.5,3031.74,9874.44,12835.03,7843.24,23,7.47,20,3,3,0.401,0,0,0,3,1.294,8846.54,83,0.753,1,0,0,0.0,Average,Complete,0.742,Rejected,830.0,Excellent,0.438,0.229,0.479,Medium,Rejected,At Risk,0
CUST009200,38,Male,Married,Bachelor,Salaried,South,Tier1,Rent,101657.0,8471.42,6873.41,11657.9,15913.67,8135.91,37,11.26,27,6,3,0.321,0,1,0,1,1.23,13316.52,99,0.478,0,0,0,0.0,Good,Complete,0.419,Review,850.0,Excellent,0.237,0.189,0.233,Low,Rejected,Performing,0
CUST009201,41,Female,Single,Master,Salaried,South,Tier1,Own,75065.0,6255.42,3180.81,17328.24,12697.59,18847.93,74,8.95,16,3,2,0.173,0,0,0,2,1.961,24577.55,144,0.88,1,0,1,29999.0,Good,Complete,0.412,Review,830.0,Excellent,0.42,0.492,0.082,Low,Rejected,Performing,0
CUST009202,49,Female,Married,Bachelor,Unemployed,North,Tier2,Rent,47999.0,3999.92,2259.98,11145.3,27509.31,33713.38,29,8.52,13,9,1,0.337,0,1,1,0,1.763,7770.03,20,0.771,0,0,0,0.0,Good,Complete,0.515,Review,704.0,Good,1.275,0.435,0.958,Critical,Rejected,Defaulted,1
CUST009203,36,Male,Single,Master,Salaried,East,Tier3,Rent,98213.0,8184.42,6428.0,2957.07,42413.7,12340.2,43,8.42,28,3,2,0.021,0,0,0,3,1.272,3371.61,69,0.653,1,2,0,0.0,Good,Complete,0.461,Review,850.0,Excellent,0.558,0.215,0.378,Medium,Rejected,Performing,0
